# rp,lp,E(mdd),s(mdd),min(mdd),max(mdd),E(ar),s(ar),min(ar),max(ar),E(SR1),s(SR1),min(SR1),max(SR1),E(SR2),s(SR2),min(SR2),max(SR2),E(SR3),s(SR3),min(SR3),max(SR3)
1.000000000000000000e+00,5.000000000000000000e+00,3.105765667498869220e+01,0.000000000000000000e+00,3.105765667498869220e+01,3.105765667498869220e+01,6.116095499338447539e-01,0.000000000000000000e+00,6.116095499338447539e-01,6.116095499338447539e-01,6.904381033686012546e-03,0.000000000000000000e+00,6.904381033686012546e-03,6.904381033686012546e-03,3.118844119156296765e-02,0.000000000000000000e+00,3.118844119156296765e-02,3.118844119156296765e-02,5.588495368539456859e-02,0.000000000000000000e+00,5.588495368539456859e-02,5.588495368539456859e-02
1.000000000000000000e+00,2.000000000000000000e+01,2.877034695687370913e+01,0.000000000000000000e+00,2.877034695687370913e+01,2.877034695687370913e+01,1.142866244087814565e+00,0.000000000000000000e+00,1.142866244087814565e+00,1.142866244087814565e+00,9.547526887268911744e-03,0.000000000000000000e+00,9.547526887268911744e-03,9.547526887268911744e-03,4.242491274249115402e-02,0.000000000000000000e+00,4.242491274249115402e-02,4.242491274249115402e-02,7.251586873219591223e-02,0.000000000000000000e+00,7.251586873219591223e-02,7.251586873219591223e-02
1.000000000000000000e+00,4.000000000000000000e+01,1.800066822729110072e+01,0.000000000000000000e+00,1.800066822729110072e+01,1.800066822729110072e+01,7.501622307447597393e+00,0.000000000000000000e+00,7.501622307447597393e+00,7.501622307447597393e+00,3.882220154439111615e-02,0.000000000000000000e+00,3.882220154439111615e-02,3.882220154439111615e-02,1.801757398958244161e-01,0.000000000000000000e+00,1.801757398958244161e-01,1.801757398958244161e-01,2.988153572899531207e-01,0.000000000000000000e+00,2.988153572899531207e-01,2.988153572899531207e-01
1.000000000000000000e+00,6.000000000000000000e+01,2.530281354583141251e+01,0.000000000000000000e+00,2.530281354583141251e+01,2.530281354583141251e+01,4.752751182137737729e+00,0.000000000000000000e+00,4.752751182137737729e+00,4.752751182137737729e+00,2.721902214021901939e-02,0.000000000000000000e+00,2.721902214021901939e-02,2.721902214021901939e-02,1.159365406495408007e-01,0.000000000000000000e+00,1.159365406495408007e-01,1.159365406495408007e-01,2.127239117745925445e-01,0.000000000000000000e+00,2.127239117745925445e-01,2.127239117745925445e-01
1.000000000000000000e+00,1.200000000000000000e+02,2.647745180256249853e+01,0.000000000000000000e+00,2.647745180256249853e+01,2.647745180256249853e+01,6.686586384202564126e+00,0.000000000000000000e+00,6.686586384202564126e+00,6.686586384202564126e+00,3.543036582565272513e-02,0.000000000000000000e+00,3.543036582565272513e-02,3.543036582565272513e-02,1.483015278267948156e-01,0.000000000000000000e+00,1.483015278267948156e-01,1.483015278267948156e-01,2.536315351147281905e-01,0.000000000000000000e+00,2.536315351147281905e-01,2.536315351147281905e-01
1.000000000000000000e+00,2.250000000000000000e+02,3.093016092792299787e+01,0.000000000000000000e+00,3.093016092792299787e+01,3.093016092792299787e+01,3.861926291066986039e+00,0.000000000000000000e+00,3.861926291066986039e+00,3.861926291066986039e+00,2.255474594976105904e-02,0.000000000000000000e+00,2.255474594976105904e-02,2.255474594976105904e-02,9.661874904210240866e-02,0.000000000000000000e+00,9.661874904210240866e-02,9.661874904210240866e-02,1.783137562701803402e-01,0.000000000000000000e+00,1.783137562701803402e-01,1.783137562701803402e-01
5.000000000000000000e+00,5.000000000000000000e+00,2.681957103970368195e+01,7.594047768056862324e+00,1.967589941910713947e+01,4.063984576604207888e+01,2.269807751852757072e+00,3.032957032508677209e+00,-1.323282864552766114e+00,7.336037201162226573e+00,1.450903590600447803e-02,1.398679411097440185e-02,-2.436460990316477362e-03,3.739660072041719324e-02,6.194045219264908420e-02,5.811262438705616651e-02,-7.755370034770210294e-03,1.581495124155636034e-01,1.077186819081763919e-01,1.019714004573128441e-01,-5.317876960387223767e-03,2.814584705849791368e-01
5.000000000000000000e+00,2.000000000000000000e+01,2.196408519982909269e+01,1.311862278152810424e+00,2.036160441802380205e+01,2.367442459699682900e+01,3.716488377756133055e+00,1.198333774925534945e+00,1.644274028175818358e+00,4.922939654073132942e+00,2.159243802905842086e-02,5.639942498099928710e-03,1.187647703874718762e-02,2.727902306316578110e-02,9.604947202237482107e-02,2.422576438655754671e-02,5.433088448892094136e-02,1.232497800568118085e-01,1.348645785259676155e-01,3.614704832408126983e-02,7.603001423891533883e-02,1.652168867651595818e-01
5.000000000000000000e+00,4.000000000000000000e+01,1.861286676702440701e+01,2.909946450514520500e+00,1.414986980052668741e+01,2.188865335585767014e+01,6.385989464737113153e+00,1.538665199541393580e+00,3.684516731028386616e+00,8.379844522838686416e+00,3.348636239807092213e-02,6.992181655700292764e-03,2.128755771800796767e-02,4.278588394183446136e-02,1.546826417906448647e-01,3.209583360008213399e-02,9.591898100957234330e-02,1.920044840729343560e-01,2.542058052306013782e-01,5.274826969010302374e-02,1.652104559211064749e-01,3.248001570991991827e-01
5.000000000000000000e+00,6.000000000000000000e+01,2.378619737902281983e+01,2.454820734547312977e+00,2.104083391398910408e+01,2.817692019990035135e+01,5.336908312210786320e+00,1.502620832875031009e+00,3.796787336890172782e+00,7.957783243613958390e+00,3.017808994346380530e-02,7.018727632025053599e-03,2.327917436823716615e-02,4.253055691236885816e-02,1.292622263009108041e-01,3.225334957633872041e-02,9.888518828226471047e-02,1.864891679722615048e-01,2.207977856558223650e-01,5.814083440223211802e-02,1.539441764514361821e-01,3.184612219148634238e-01
