# rp,lp,E(mdd),s(mdd),min(mdd),max(mdd),E(ar),s(ar),min(ar),max(ar),E(SR1),s(SR1),min(SR1),max(SR1),E(SR2),s(SR2),min(SR2),max(SR2),E(SR3),s(SR3),min(SR3),max(SR3)
1.000000000000000000e+00,5.000000000000000000e+00,1.939157639645893028e+01,0.000000000000000000e+00,1.939157639645893028e+01,1.939157639645893028e+01,7.194127244900094809e-01,0.000000000000000000e+00,7.194127244900094809e-01,7.194127244900094809e-01,7.488721040350837521e-03,0.000000000000000000e+00,7.488721040350837521e-03,7.488721040350837521e-03,3.085974162396307174e-02,0.000000000000000000e+00,3.085974162396307174e-02,3.085974162396307174e-02,6.717166893037045117e-02,0.000000000000000000e+00,6.717166893037045117e-02,6.717166893037045117e-02
1.000000000000000000e+00,2.000000000000000000e+01,1.688028438323682678e+01,0.000000000000000000e+00,1.688028438323682678e+01,1.688028438323682678e+01,3.067724213281119994e+00,0.000000000000000000e+00,3.067724213281119994e+00,3.067724213281119994e+00,2.013689979399102895e-02,0.000000000000000000e+00,2.013689979399102895e-02,2.013689979399102895e-02,8.782602262516649161e-02,0.000000000000000000e+00,8.782602262516649161e-02,8.782602262516649161e-02,1.455466957815584328e-01,0.000000000000000000e+00,1.455466957815584328e-01,1.455466957815584328e-01
1.000000000000000000e+00,4.000000000000000000e+01,1.103817095210641241e+01,0.000000000000000000e+00,1.103817095210641241e+01,1.103817095210641241e+01,8.741328125204383070e+00,0.000000000000000000e+00,8.741328125204383070e+00,8.741328125204383070e+00,4.937948258053811296e-02,0.000000000000000000e+00,4.937948258053811296e-02,4.937948258053811296e-02,2.334810715116254765e-01,0.000000000000000000e+00,2.334810715116254765e-01,2.334810715116254765e-01,3.648442041169254191e-01,0.000000000000000000e+00,3.648442041169254191e-01,3.648442041169254191e-01
1.000000000000000000e+00,6.000000000000000000e+01,1.152086230511959286e+01,0.000000000000000000e+00,1.152086230511959286e+01,1.152086230511959286e+01,9.716449288078310431e+00,0.000000000000000000e+00,9.716449288078310431e+00,9.716449288078310431e+00,5.303517309301978427e-02,0.000000000000000000e+00,5.303517309301978427e-02,5.303517309301978427e-02,2.577726371238062142e-01,0.000000000000000000e+00,2.577726371238062142e-01,2.577726371238062142e-01,4.335219633110565796e-01,0.000000000000000000e+00,4.335219633110565796e-01,4.335219633110565796e-01
1.000000000000000000e+00,1.200000000000000000e+02,2.194060471441525806e+01,0.000000000000000000e+00,2.194060471441525806e+01,2.194060471441525806e+01,4.911299036878591373e+00,0.000000000000000000e+00,4.911299036878591373e+00,4.911299036878591373e+00,2.911263439371998551e-02,0.000000000000000000e+00,2.911263439371998551e-02,2.911263439371998551e-02,1.297362979941732997e-01,0.000000000000000000e+00,1.297362979941732997e-01,1.297362979941732997e-01,2.107409215114375844e-01,0.000000000000000000e+00,2.107409215114375844e-01,2.107409215114375844e-01
1.000000000000000000e+00,2.250000000000000000e+02,1.257546481274997063e+01,0.000000000000000000e+00,1.257546481274997063e+01,1.257546481274997063e+01,8.274406121748945964e+00,0.000000000000000000e+00,8.274406121748945964e+00,8.274406121748945964e+00,4.617406675820263234e-02,0.000000000000000000e+00,4.617406675820263234e-02,4.617406675820263234e-02,2.204384765314972849e-01,0.000000000000000000e+00,2.204384765314972849e-01,2.204384765314972849e-01,4.013358826661110323e-01,0.000000000000000000e+00,4.013358826661110323e-01,4.013358826661110323e-01
5.000000000000000000e+00,5.000000000000000000e+00,2.104985650591871504e+01,6.605794245043519197e+00,1.341012901019730919e+01,3.321398835455299547e+01,5.567431401857382944e+00,3.767601867423625794e+00,-4.752800010464075520e-01,9.899129920018712170e+00,3.284852344913995192e-02,1.941540854950631403e-02,1.071148186958624429e-03,5.472588297923674377e-02,1.447017131250435129e-01,9.581666002765081014e-02,-7.839164436434217786e-03,2.634262284292278600e-01,2.714449260605070746e-01,1.602633995182604909e-01,2.416008561559745277e-02,4.900369985697308750e-01
5.000000000000000000e+00,2.000000000000000000e+01,1.690122894639442919e+01,3.231785990572115352e+00,1.230594298543863374e+01,2.178163660918683320e+01,6.382009546641689290e+00,3.668316628009671732e+00,6.619151592188954325e-01,1.221793273272717784e+01,3.668230956060145737e-02,1.837837537918770789e-02,7.151996315155361751e-03,6.504422954488510433e-02,1.710776001909031507e-01,8.297978243196935111e-02,3.991748644667787033e-02,3.016303730088133461e-01,2.664227458698270046e-01,1.242960540912132761e-01,9.676294231204425611e-02,4.802554198181949174e-01
5.000000000000000000e+00,4.000000000000000000e+01,1.331500218480904607e+01,1.633673111869229588e+00,1.126344868151488754e+01,1.535707556508766913e+01,8.899426402989480067e+00,1.341105300623346652e+00,6.730054408707331071e+00,1.089731955839732258e+01,4.946286628831482457e-02,7.092368686025632939e-03,3.839495369594435326e-02,6.052090124782058544e-02,2.453465287339146594e-01,3.972963070605401575e-02,1.905677565567144849e-01,3.121892169148272056e-01,3.961113582105387221e-01,7.555401272623353537e-02,2.922240183296487270e-01,5.252439130015361668e-01
5.000000000000000000e+00,6.000000000000000000e+01,1.183135193923558504e+01,1.766555341124152578e+00,9.733683101723698883e+00,1.470541108594430568e+01,1.055515423169934408e+01,1.049401029027331900e+00,9.343171309540455383e+00,1.228855187699087281e+01,5.634640797674386054e-02,4.507269790159907502e-03,5.093209082266055010e-02,6.358238991563511244e-02,2.742687799190780540e-01,2.394678249202783146e-02,2.352202968925789783e-01,2.998841285290482217e-01,4.640022141183209881e-01,5.309675642546476948e-02,3.866283487781737027e-01,5.510091780245671700e-01
