# rp,lp,E(mdd),s(mdd),min(mdd),max(mdd),E(ar),s(ar),min(ar),max(ar),E(SR1),s(SR1),min(SR1),max(SR1),E(SR2),s(SR2),min(SR2),max(SR2),E(SR3),s(SR3),min(SR3),max(SR3)
1.000000000000000000e+00,5.000000000000000000e+00,4.042085455255164561e+01,0.000000000000000000e+00,4.042085455255164561e+01,4.042085455255164561e+01,-2.314225929905167067e+00,0.000000000000000000e+00,-2.314225929905167067e+00,-2.314225929905167067e+00,-8.537759940062979516e-03,0.000000000000000000e+00,-8.537759940062979516e-03,-8.537759940062979516e-03,-3.466865406636462227e-02,0.000000000000000000e+00,-3.466865406636462227e-02,-3.466865406636462227e-02,-9.661473099255864228e-02,0.000000000000000000e+00,-9.661473099255864228e-02,-9.661473099255864228e-02
1.000000000000000000e+00,2.000000000000000000e+01,3.429897403281972856e+01,0.000000000000000000e+00,3.429897403281972856e+01,3.429897403281972856e+01,2.458185751867869584e+00,0.000000000000000000e+00,2.458185751867869584e+00,2.458185751867869584e+00,1.661099759515429278e-02,0.000000000000000000e+00,1.661099759515429278e-02,1.661099759515429278e-02,7.947658958967454557e-02,0.000000000000000000e+00,7.947658958967454557e-02,7.947658958967454557e-02,1.359052792160903855e-01,0.000000000000000000e+00,1.359052792160903855e-01,1.359052792160903855e-01
1.000000000000000000e+00,4.000000000000000000e+01,2.956167721057660458e+01,0.000000000000000000e+00,2.956167721057660458e+01,2.956167721057660458e+01,5.866021937055565516e+00,0.000000000000000000e+00,5.866021937055565516e+00,5.866021937055565516e+00,3.342226372489481845e-02,0.000000000000000000e+00,3.342226372489481845e-02,3.342226372489481845e-02,1.678308646952078043e-01,0.000000000000000000e+00,1.678308646952078043e-01,1.678308646952078043e-01,2.858862114566531609e-01,0.000000000000000000e+00,2.858862114566531609e-01,2.858862114566531609e-01
1.000000000000000000e+00,6.000000000000000000e+01,2.664804949596489791e+01,0.000000000000000000e+00,2.664804949596489791e+01,2.664804949596489791e+01,6.415159653845603493e+00,0.000000000000000000e+00,6.415159653845603493e+00,6.415159653845603493e+00,3.541420321436119373e-02,0.000000000000000000e+00,3.541420321436119373e-02,3.541420321436119373e-02,1.942171220368111018e-01,0.000000000000000000e+00,1.942171220368111018e-01,1.942171220368111018e-01,3.110224767245304833e-01,0.000000000000000000e+00,3.110224767245304833e-01,3.110224767245304833e-01
1.000000000000000000e+00,1.200000000000000000e+02,3.017692452912731937e+01,0.000000000000000000e+00,3.017692452912731937e+01,3.017692452912731937e+01,4.338729856535938900e+00,0.000000000000000000e+00,4.338729856535938900e+00,4.338729856535938900e+00,2.594376603225859515e-02,0.000000000000000000e+00,2.594376603225859515e-02,2.594376603225859515e-02,1.289814227989515283e-01,0.000000000000000000e+00,1.289814227989515283e-01,1.289814227989515283e-01,2.022665996334747640e-01,0.000000000000000000e+00,2.022665996334747640e-01,2.022665996334747640e-01
1.000000000000000000e+00,2.250000000000000000e+02,3.832754454150053647e+01,0.000000000000000000e+00,3.832754454150053647e+01,3.832754454150053647e+01,2.964624430344264816e+00,0.000000000000000000e+00,2.964624430344264816e+00,2.964624430344264816e+00,1.904312869819463003e-02,0.000000000000000000e+00,1.904312869819463003e-02,1.904312869819463003e-02,1.012475277033589721e-01,0.000000000000000000e+00,1.012475277033589721e-01,1.012475277033589721e-01,1.701684862158165668e-01,0.000000000000000000e+00,1.701684862158165668e-01,1.701684862158165668e-01
5.000000000000000000e+00,5.000000000000000000e+00,3.031245501587536495e+01,4.008801118643289030e+00,2.522032416187488479e+01,3.641313238389848550e+01,3.031778736689458409e+00,1.460713810675980495e+00,1.228157897099579898e+00,5.126016165522462309e+00,1.894346455637885979e-02,7.097353146131608372e-03,1.003728095138618943e-02,2.890385174101809534e-02,8.470431212930641662e-02,3.153168146293922058e-02,4.395803841163357928e-02,1.292674433537470136e-01,1.491885892135142166e-01,6.341571901641994413e-02,7.039362566413794042e-02,2.428923636921107299e-01
5.000000000000000000e+00,2.000000000000000000e+01,3.314435402712494749e+01,6.450049225691276256e+00,2.223149168523241315e+01,4.116153587233613109e+01,2.995040497514329658e+00,1.634543548696921755e+00,2.446091427009688957e-01,5.307532789375613014e+00,1.921163091189366512e-02,8.549083363695196211e-03,4.994370930442178745e-03,3.154800105202325289e-02,9.123884135306593868e-02,4.047226598399034786e-02,2.768988138756257877e-02,1.550121259645065863e-01,1.658462758355611633e-01,8.057266330340114024e-02,4.322895516005785532e-02,2.921052644296643908e-01
5.000000000000000000e+00,4.000000000000000000e+01,2.856669638793099608e+01,4.367172657285983917e+00,2.085604066378537880e+01,3.337390882889540933e+01,4.915369561659366227e+00,1.115963101347656972e+00,3.639011145348836074e+00,6.833001343617284284e+00,2.832922905665358204e-02,5.345086328181044601e-03,2.220228668967409724e-02,3.738749096173776820e-02,1.338718838086838114e-01,2.081054655217598470e-02,1.059577335455290509e-01,1.621223835352064713e-01,2.386202668594896159e-01,4.299448525320801601e-02,1.802557490044410515e-01,2.960937261665489983e-01
5.000000000000000000e+00,6.000000000000000000e+01,3.214876122730989039e+01,3.578502938432107872e+00,2.819614381467387432e+01,3.781183772464060411e+01,5.211827588305970593e+00,7.225490987534324283e-01,4.484363061192087052e+00,6.369883091848493883e+00,2.953946932513534102e-02,3.339850134160070750e-03,2.621999392675573165e-02,3.478615521479935108e-02,1.424440549064037442e-01,2.554728655323632025e-02,1.188051216039084507e-01,1.907985234545037379e-01,2.482495453497308713e-01,4.164351550312967581e-02,2.117862663448527027e-01,3.254193658192602312e-01
