# rp,lp,E(mdd),s(mdd),min(mdd),max(mdd),E(ar),s(ar),min(ar),max(ar),E(SR1),s(SR1),min(SR1),max(SR1),E(SR2),s(SR2),min(SR2),max(SR2),E(SR3),s(SR3),min(SR3),max(SR3)
1.000000000000000000e+00,5.000000000000000000e+00,2.330075405921657250e+01,0.000000000000000000e+00,2.330075405921657250e+01,2.330075405921657250e+01,1.117470701847977921e-02,0.000000000000000000e+00,1.117470701847977921e-02,1.117470701847977921e-02,3.028090729272142449e-03,0.000000000000000000e+00,3.028090729272142449e-03,3.028090729272142449e-03,1.399356865122747089e-02,0.000000000000000000e+00,1.399356865122747089e-02,1.399356865122747089e-02,2.654390880196903432e-02,0.000000000000000000e+00,2.654390880196903432e-02,2.654390880196903432e-02
1.000000000000000000e+00,2.000000000000000000e+01,2.352864688642357294e+01,0.000000000000000000e+00,2.352864688642357294e+01,2.352864688642357294e+01,1.576454383181546959e-01,0.000000000000000000e+00,1.576454383181546959e-01,1.576454383181546959e-01,4.066990654269986641e-03,0.000000000000000000e+00,4.066990654269986641e-03,4.066990654269986641e-03,1.953083133208630834e-02,0.000000000000000000e+00,1.953083133208630834e-02,1.953083133208630834e-02,3.630136890423166229e-02,0.000000000000000000e+00,3.630136890423166229e-02,3.630136890423166229e-02
1.000000000000000000e+00,4.000000000000000000e+01,1.419933011471631801e+01,0.000000000000000000e+00,1.419933011471631801e+01,1.419933011471631801e+01,6.321409399916499972e+00,0.000000000000000000e+00,6.321409399916499972e+00,6.321409399916499972e+00,4.153201228628747993e-02,0.000000000000000000e+00,4.153201228628747993e-02,4.153201228628747993e-02,1.799221926370256908e-01,0.000000000000000000e+00,1.799221926370256908e-01,1.799221926370256908e-01,2.948670068314739323e-01,0.000000000000000000e+00,2.948670068314739323e-01,2.948670068314739323e-01
1.000000000000000000e+00,6.000000000000000000e+01,1.745889541705281545e+01,0.000000000000000000e+00,1.745889541705281545e+01,1.745889541705281545e+01,4.970944740445726318e+00,0.000000000000000000e+00,4.970944740445726318e+00,4.970944740445726318e+00,3.478800450190593085e-02,0.000000000000000000e+00,3.478800450190593085e-02,3.478800450190593085e-02,1.435362199561845131e-01,0.000000000000000000e+00,1.435362199561845131e-01,1.435362199561845131e-01,2.775397103609134053e-01,0.000000000000000000e+00,2.775397103609134053e-01,2.775397103609134053e-01
1.000000000000000000e+00,1.200000000000000000e+02,1.371196818901830738e+01,0.000000000000000000e+00,1.371196818901830738e+01,1.371196818901830738e+01,7.177072020487051951e+00,0.000000000000000000e+00,7.177072020487051951e+00,7.177072020487051951e+00,4.721363071403299194e-02,0.000000000000000000e+00,4.721363071403299194e-02,4.721363071403299194e-02,1.974736763635878689e-01,0.000000000000000000e+00,1.974736763635878689e-01,1.974736763635878689e-01,3.400630463941182735e-01,0.000000000000000000e+00,3.400630463941182735e-01,3.400630463941182735e-01
1.000000000000000000e+00,2.250000000000000000e+02,1.971076076633275420e+01,0.000000000000000000e+00,1.971076076633275420e+01,1.971076076633275420e+01,3.614442805151218963e+00,0.000000000000000000e+00,3.614442805151218963e+00,3.614442805151218963e+00,2.612899095994003495e-02,0.000000000000000000e+00,2.612899095994003495e-02,2.612899095994003495e-02,1.068188370057382847e-01,0.000000000000000000e+00,1.068188370057382847e-01,1.068188370057382847e-01,2.048260416826592767e-01,0.000000000000000000e+00,2.048260416826592767e-01,2.048260416826592767e-01
5.000000000000000000e+00,5.000000000000000000e+00,2.203731004942239835e+01,9.270579450989414383e+00,1.245321258560362310e+01,3.917177028389946258e+01,1.756508393270550528e+00,2.660517149427807038e+00,-2.558977370985981992e+00,5.802806811153859989e+00,1.374545200268334488e-02,1.573272513030076966e-02,-1.198321653706038367e-02,3.739883582102321302e-02,5.834668580685635486e-02,6.377579456864858332e-02,-4.149454668642655469e-02,1.589826819886350773e-01,9.957252695170018542e-02,1.095594158185898559e-01,-6.506307159434444876e-02,2.789985691193345163e-01
5.000000000000000000e+00,2.000000000000000000e+01,1.891835878646931945e+01,3.157765051262946265e+00,1.516153680276029547e+01,2.310936324271092701e+01,3.290098225648981245e+00,1.523445338908552493e+00,6.013935497984901346e-01,5.113407748341658454e+00,2.284019967846905724e-02,9.280127621313161504e-03,6.792439283141544874e-03,3.445550419873474185e-02,9.897173126933671294e-02,4.057278824672898299e-02,2.875417345649231363e-02,1.512817280146108168e-01,1.391920085053439116e-01,5.980984862174992117e-02,2.746909590771493340e-02,2.080678101937880331e-01
5.000000000000000000e+00,4.000000000000000000e+01,1.500154057358978221e+01,2.571153559089004670e+00,1.041692688653149901e+01,1.832145383535100791e+01,5.625442748394609893e+00,8.526519103608747319e-01,4.051709482191534484e+00,6.532412298427825448e+00,3.664547624324616948e-02,5.104335003496487597e-03,2.739705120339426189e-02,4.296683920609541130e-02,1.679586621542750735e-01,2.442686724913311833e-02,1.214150035491655955e-01,1.921156029069428506e-01,2.585389628894655401e-01,3.375855070469171992e-02,1.995956003524629874e-01,2.978877824592056078e-01
5.000000000000000000e+00,6.000000000000000000e+01,1.700867817190929188e+01,1.460913365013388532e+00,1.502131703011795594e+01,1.941847183987951553e+01,4.943878137542561113e+00,5.570461814180952542e-01,4.183081319340908877e+00,5.687961572434985236e+00,3.452748590345773583e-02,3.430965670404470882e-03,2.998359950788506353e-02,3.923263609687384357e-02,1.488761298301808367e-01,1.562563005002462826e-02,1.296207185468762901e-01,1.725556707782424648e-01,2.502750149745138764e-01,4.463351049027862449e-02,1.988514164116352567e-01,3.040696455867126780e-01
