# rp,lp,E(mdd),s(mdd),min(mdd),max(mdd),E(ar),s(ar),min(ar),max(ar),E(SR1),s(SR1),min(SR1),max(SR1),E(SR2),s(SR2),min(SR2),max(SR2),E(SR3),s(SR3),min(SR3),max(SR3)
1.000000000000000000e+00,5.000000000000000000e+00,1.862351752145634975e+01,0.000000000000000000e+00,1.862351752145634975e+01,1.862351752145634975e+01,-1.232205093011440322e+00,0.000000000000000000e+00,-1.232205093011440322e+00,-1.232205093011440322e+00,-6.578001532151222380e-03,0.000000000000000000e+00,-6.578001532151222380e-03,-6.578001532151222380e-03,-3.378213839270696045e-02,0.000000000000000000e+00,-3.378213839270696045e-02,-3.378213839270696045e-02,-4.352642161442241142e-02,0.000000000000000000e+00,-4.352642161442241142e-02,-4.352642161442241142e-02
1.000000000000000000e+00,2.000000000000000000e+01,1.308355662638693673e+01,0.000000000000000000e+00,1.308355662638693673e+01,1.308355662638693673e+01,1.146135452528063148e+00,0.000000000000000000e+00,1.146135452528063148e+00,1.146135452528063148e+00,1.091648085771912934e-02,0.000000000000000000e+00,1.091648085771912934e-02,1.091648085771912934e-02,4.262194027007353003e-02,0.000000000000000000e+00,4.262194027007353003e-02,4.262194027007353003e-02,9.169567647869133337e-03,0.000000000000000000e+00,9.169567647869133337e-03,9.169567647869133337e-03
1.000000000000000000e+00,4.000000000000000000e+01,8.783333128481473295e+00,0.000000000000000000e+00,8.783333128481473295e+00,8.783333128481473295e+00,5.093996866206973451e+00,0.000000000000000000e+00,5.093996866206973451e+00,5.093996866206973451e+00,4.314831462234125503e-02,0.000000000000000000e+00,4.314831462234125503e-02,4.314831462234125503e-02,1.870472136380441630e-01,0.000000000000000000e+00,1.870472136380441630e-01,1.870472136380441630e-01,2.444844661112309803e-01,0.000000000000000000e+00,2.444844661112309803e-01,2.444844661112309803e-01
1.000000000000000000e+00,6.000000000000000000e+01,8.453915199499419941e+00,0.000000000000000000e+00,8.453915199499419941e+00,8.453915199499419941e+00,5.727290275399399277e+00,0.000000000000000000e+00,5.727290275399399277e+00,5.727290275399399277e+00,4.794840208458662351e-02,0.000000000000000000e+00,4.794840208458662351e-02,4.794840208458662351e-02,2.087652795222323943e-01,0.000000000000000000e+00,2.087652795222323943e-01,2.087652795222323943e-01,3.523456933505784705e-01,0.000000000000000000e+00,3.523456933505784705e-01,3.523456933505784705e-01
1.000000000000000000e+00,1.200000000000000000e+02,1.107264156574166236e+01,0.000000000000000000e+00,1.107264156574166236e+01,1.107264156574166236e+01,4.194741506124444186e+00,0.000000000000000000e+00,4.194741506124444186e+00,4.194741506124444186e+00,3.610390840065124535e-02,0.000000000000000000e+00,3.610390840065124535e-02,3.610390840065124535e-02,1.584387622344369251e-01,0.000000000000000000e+00,1.584387622344369251e-01,1.584387622344369251e-01,2.286710756918592657e-01,0.000000000000000000e+00,2.286710756918592657e-01,2.286710756918592657e-01
1.000000000000000000e+00,2.250000000000000000e+02,1.131337205410402191e+01,0.000000000000000000e+00,1.131337205410402191e+01,1.131337205410402191e+01,4.312337051709769220e+00,0.000000000000000000e+00,4.312337051709769220e+00,4.312337051709769220e+00,3.863808345245436926e-02,0.000000000000000000e+00,3.863808345245436926e-02,3.863808345245436926e-02,1.631605472408077517e-01,0.000000000000000000e+00,1.631605472408077517e-01,1.631605472408077517e-01,3.043030904923454960e-01,0.000000000000000000e+00,3.043030904923454960e-01,3.043030904923454960e-01
5.000000000000000000e+00,5.000000000000000000e+00,1.917334799083378272e+01,9.788437195127182022e+00,1.036502600008930131e+01,3.706019254319456024e+01,2.072191577907235960e+00,3.777231230128037520e+00,-4.212917038667207237e+00,7.160578876055234687e+00,1.690348284396728934e-02,2.512568463979727995e-02,-2.471544252776770173e-02,5.109966358496503824e-02,7.183657941405714731e-02,1.113561057975667318e-01,-1.110627380838779821e-01,2.193121145245562065e-01,1.278804650015322175e-01,1.796623054512177520e-01,-1.586704707537125447e-01,3.794627835504658653e-01
5.000000000000000000e+00,2.000000000000000000e+01,1.282606627315786341e+01,1.858497283310832415e+00,9.784911528225563870e+00,1.536403302474984400e+01,3.565261330748050739e+00,1.972120440589188339e+00,3.852195983260475742e-01,6.551216189433151094e+00,2.775643608077826840e-02,1.336879992912338826e-02,5.412998020126491214e-03,4.720562872979944952e-02,1.223050470686809776e-01,6.633538400846396288e-02,2.055128070244286939e-02,2.276670130716448859e-01,1.591838187364552071e-01,1.196246254290837530e-01,-6.867744380111120810e-03,3.653083607752129480e-01
5.000000000000000000e+00,4.000000000000000000e+01,9.188804076164384327e+00,1.014971628566270878e+00,7.846862798321240007e+00,1.071859694447650213e+01,5.984896440063161016e+00,8.520135220817161015e-01,4.564817433714485340e+00,7.054293499533237366e+00,4.901175638139269874e-02,6.310489226448902887e-03,3.882947276291696254e-02,5.656381755310512655e-02,2.275636520150544906e-01,3.567057984811436433e-02,1.808213091763438696e-01,2.809294467799236528e-01,3.215156829945252648e-01,5.818150490706849171e-02,2.432954764395407476e-01,4.080822600657568189e-01
5.000000000000000000e+00,6.000000000000000000e+01,9.328839741130034113e+00,1.894599409598842765e+00,7.222460795063739170e+00,1.247245138845377710e+01,6.548078580031581275e+00,2.833261207473483645e-01,6.123799931205686775e+00,6.972628709503303490e+00,5.324295660578139827e-02,2.745530551230701641e-03,4.954098679808916633e-02,5.732014944653417154e-02,2.509178424553201170e-01,4.275289771311843040e-02,2.025204572956923188e-01,3.059142837391052860e-01,4.043425087692610331e-01,6.059102458356770832e-02,3.136231719505516713e-01,4.817435700117984054e-01
