# rp,lp,E(mdd),s(mdd),min(mdd),max(mdd),E(ar),s(ar),min(ar),max(ar),E(SR1),s(SR1),min(SR1),max(SR1),E(SR2),s(SR2),min(SR2),max(SR2),E(SR3),s(SR3),min(SR3),max(SR3)
1.000000000000000000e+00,5.000000000000000000e+00,1.291488261413226724e+01,0.000000000000000000e+00,1.291488261413226724e+01,1.291488261413226724e+01,1.498381388527292302e+00,0.000000000000000000e+00,1.498381388527292302e+00,1.498381388527292302e+00,1.410001986750323948e-02,0.000000000000000000e+00,1.410001986750323948e-02,1.410001986750323948e-02,5.635456851148302332e-02,0.000000000000000000e+00,5.635456851148302332e-02,5.635456851148302332e-02,1.169626221824626167e-01,0.000000000000000000e+00,1.169626221824626167e-01,1.169626221824626167e-01
1.000000000000000000e+00,2.000000000000000000e+01,1.201447563949999164e+01,0.000000000000000000e+00,1.201447563949999164e+01,1.201447563949999164e+01,3.330855461009996077e+00,0.000000000000000000e+00,3.330855461009996077e+00,3.330855461009996077e+00,2.873089848300497406e-02,0.000000000000000000e+00,2.873089848300497406e-02,2.873089848300497406e-02,1.303911400871095305e-01,0.000000000000000000e+00,1.303911400871095305e-01,1.303911400871095305e-01,2.226674801219893640e-01,0.000000000000000000e+00,2.226674801219893640e-01,2.226674801219893640e-01
1.000000000000000000e+00,4.000000000000000000e+01,8.665135662215206480e+00,0.000000000000000000e+00,8.665135662215206480e+00,8.665135662215206480e+00,6.076174253459054597e+00,0.000000000000000000e+00,6.076174253459054597e+00,6.076174253459054597e+00,5.301828786166169066e-02,0.000000000000000000e+00,5.301828786166169066e-02,5.301828786166169066e-02,2.371150298343745466e-01,0.000000000000000000e+00,2.371150298343745466e-01,2.371150298343745466e-01,3.590435040285787083e-01,0.000000000000000000e+00,3.590435040285787083e-01,3.590435040285787083e-01
1.000000000000000000e+00,6.000000000000000000e+01,7.838260248348518644e+00,0.000000000000000000e+00,7.838260248348518644e+00,7.838260248348518644e+00,7.173775110162217139e+00,0.000000000000000000e+00,7.173775110162217139e+00,7.173775110162217139e+00,5.962819753651152355e-02,0.000000000000000000e+00,5.962819753651152355e-02,5.962819753651152355e-02,2.775849598646357719e-01,0.000000000000000000e+00,2.775849598646357719e-01,2.775849598646357719e-01,4.844685079715342901e-01,0.000000000000000000e+00,4.844685079715342901e-01,4.844685079715342901e-01
1.000000000000000000e+00,1.200000000000000000e+02,9.464396892690558616e+00,0.000000000000000000e+00,9.464396892690558616e+00,9.464396892690558616e+00,4.594516171234097612e+00,0.000000000000000000e+00,4.594516171234097612e+00,4.594516171234097612e+00,4.077373316574712386e-02,0.000000000000000000e+00,4.077373316574712386e-02,4.077373316574712386e-02,1.898738135647408121e-01,0.000000000000000000e+00,1.898738135647408121e-01,1.898738135647408121e-01,3.040662506918320185e-01,0.000000000000000000e+00,3.040662506918320185e-01,3.040662506918320185e-01
1.000000000000000000e+00,2.250000000000000000e+02,7.765652814703102536e+00,0.000000000000000000e+00,7.765652814703102536e+00,7.765652814703102536e+00,5.490698391063908446e+00,0.000000000000000000e+00,5.490698391063908446e+00,5.490698391063908446e+00,4.934645934965090769e-02,0.000000000000000000e+00,4.934645934965090769e-02,4.934645934965090769e-02,2.310808773884331646e-01,0.000000000000000000e+00,2.310808773884331646e-01,2.310808773884331646e-01,4.393670668580010874e-01,0.000000000000000000e+00,4.393670668580010874e-01,4.393670668580010874e-01
5.000000000000000000e+00,5.000000000000000000e+00,1.511046099346592442e+01,5.903160286565960924e+00,8.605155436289919635e+00,2.626934609000696241e+01,4.547930432342306872e+00,2.841026649857520958e+00,-8.041242787698688055e-01,7.080177924593122896e+00,3.582418510470116585e-02,2.033829250269503924e-02,-2.891479109266772898e-03,5.483796268781639116e-02,1.552586836621635824e-01,9.482280141856869182e-02,-2.064055923811618926e-02,2.373096161260080661e-01,2.956718351271593326e-01,1.638416149397519672e-01,-6.151326980328641544e-03,4.572807333083681591e-01
5.000000000000000000e+00,2.000000000000000000e+01,1.210473472194000877e+01,1.626559942188142482e+00,9.806239634963603180e+00,1.411172600527422105e+01,5.579215296303088323e+00,2.255368287041002784e+00,2.018002760699544318e+00,8.198806834393334242e+00,4.494852174459945671e-02,1.651420516724225185e-02,1.807689431024548515e-02,6.284713778074159374e-02,1.965043854548876867e-01,7.164671489124546655e-02,8.257931490173762989e-02,2.872515783142862711e-01,3.285562247009052861e-01,1.355560575503430565e-01,1.616946707766026836e-01,5.384501957313382325e-01
5.000000000000000000e+00,4.000000000000000000e+01,9.002786996876471548e+00,1.230968693655819957e+00,8.157148110923600370e+00,1.143804003613308851e+01,6.720912367039306723e+00,8.709147753981949514e-01,5.195096784142672064e+00,7.668424638362592027e+00,5.740331274331280514e-02,7.086268591770908051e-03,4.503800285186537050e-02,6.506967824861581429e-02,2.638560210109694437e-01,3.160384219085005802e-02,2.056412857415726159e-01,2.914044944307150331e-01,4.204785434072514372e-01,5.842789197847500504e-02,3.195525594093152066e-01,4.816465416996389415e-01
5.000000000000000000e+00,6.000000000000000000e+01,7.828365273044292749e+00,1.928858486876793732e+00,5.491704294457761648e+00,1.092055242083215205e+01,7.167192746790344238e+00,4.971462185324485028e-01,6.416406168931798604e+00,7.891022186687624007e+00,5.867188136852433816e-02,3.799655406803447138e-03,5.310320593238423981e-02,6.465492376183785972e-02,2.799460311797655754e-01,3.884650053450221241e-02,2.268027520752912973e-01,3.396464207874984598e-01,4.692297338881695756e-01,5.158421372127894311e-02,3.739429718639032396e-01,5.141045442268040722e-01
