# rp,lp,E(mdd),s(mdd),min(mdd),max(mdd),E(ar),s(ar),min(ar),max(ar),E(SR1),s(SR1),min(SR1),max(SR1),E(SR2),s(SR2),min(SR2),max(SR2),E(SR3),s(SR3),min(SR3),max(SR3)
1.000000000000000000e+00,5.000000000000000000e+00,3.243683172817604543e+01,0.000000000000000000e+00,3.243683172817604543e+01,3.243683172817604543e+01,-7.893396024028276337e-01,0.000000000000000000e+00,-7.893396024028276337e-01,-7.893396024028276337e-01,-1.641689299408152130e-03,0.000000000000000000e+00,-1.641689299408152130e-03,-1.641689299408152130e-03,-3.412038185389503278e-03,0.000000000000000000e+00,-3.412038185389503278e-03,-3.412038185389503278e-03,-3.288975232740207894e-02,0.000000000000000000e+00,-3.288975232740207894e-02,-3.288975232740207894e-02
1.000000000000000000e+00,2.000000000000000000e+01,3.709489491255399685e+01,0.000000000000000000e+00,3.709489491255399685e+01,3.709489491255399685e+01,1.758836459744284042e+00,0.000000000000000000e+00,1.758836459744284042e+00,1.758836459744284042e+00,1.403484086018607843e-02,0.000000000000000000e+00,1.403484086018607843e-02,1.403484086018607843e-02,6.848298923872531141e-02,0.000000000000000000e+00,6.848298923872531141e-02,6.848298923872531141e-02,1.110887800232451400e-01,0.000000000000000000e+00,1.110887800232451400e-01,1.110887800232451400e-01
1.000000000000000000e+00,4.000000000000000000e+01,2.857066423334761396e+01,0.000000000000000000e+00,2.857066423334761396e+01,2.857066423334761396e+01,3.873830477434103692e+00,0.000000000000000000e+00,3.873830477434103692e+00,3.873830477434103692e+00,2.646953413659620252e-02,0.000000000000000000e+00,2.646953413659620252e-02,2.646953413659620252e-02,1.268359808490961971e-01,0.000000000000000000e+00,1.268359808490961971e-01,1.268359808490961971e-01,2.078203737849471100e-01,0.000000000000000000e+00,2.078203737849471100e-01,2.078203737849471100e-01
1.000000000000000000e+00,6.000000000000000000e+01,2.123666013838521849e+01,0.000000000000000000e+00,2.123666013838521849e+01,2.123666013838521849e+01,5.715690683290208796e+00,0.000000000000000000e+00,5.715690683290208796e+00,5.715690683290208796e+00,3.674070076331199114e-02,0.000000000000000000e+00,3.674070076331199114e-02,3.674070076331199114e-02,2.017496042449284377e-01,0.000000000000000000e+00,2.017496042449284377e-01,2.017496042449284377e-01,3.386273472925182548e-01,0.000000000000000000e+00,3.386273472925182548e-01,3.386273472925182548e-01
1.000000000000000000e+00,1.200000000000000000e+02,2.441187683016775622e+01,0.000000000000000000e+00,2.441187683016775622e+01,2.441187683016775622e+01,4.256267115557244018e+00,0.000000000000000000e+00,4.256267115557244018e+00,4.256267115557244018e+00,2.987028409243214569e-02,0.000000000000000000e+00,2.987028409243214569e-02,2.987028409243214569e-02,1.568060793176861700e-01,0.000000000000000000e+00,1.568060793176861700e-01,1.568060793176861700e-01,2.613897998873702666e-01,0.000000000000000000e+00,2.613897998873702666e-01,2.613897998873702666e-01
1.000000000000000000e+00,2.250000000000000000e+02,3.439485203981989514e+01,0.000000000000000000e+00,3.439485203981989514e+01,3.439485203981989514e+01,2.132781189911514552e+00,0.000000000000000000e+00,2.132781189911514552e+00,2.132781189911514552e+00,1.634555591225961974e-02,0.000000000000000000e+00,1.634555591225961974e-02,1.634555591225961974e-02,8.983587004826895650e-02,0.000000000000000000e+00,8.983587004826895650e-02,8.983587004826895650e-02,1.425485038789376380e-01,0.000000000000000000e+00,1.425485038789376380e-01,1.425485038789376380e-01
5.000000000000000000e+00,5.000000000000000000e+00,2.685553730917633786e+01,3.691573342010830761e+00,2.329856475522795733e+01,3.327406007714152736e+01,2.995684781794270002e+00,1.058426475461622607e+00,1.363833038738415659e+00,4.398240622315663373e+00,2.079484143704932522e-02,6.147541545585883185e-03,1.127635347969097555e-02,2.850684880881491912e-02,9.231603416528140482e-02,2.779348001139063384e-02,4.927112347585585472e-02,1.240400586129913052e-01,1.579850096235262957e-01,4.948671129505086835e-02,7.882879986830396146e-02,2.228512680767846532e-01
5.000000000000000000e+00,2.000000000000000000e+01,3.044195242866080520e+01,6.563635358841870548e+00,2.100469375054422017e+01,3.925132650206391105e+01,2.903450498816764203e+00,1.685735235531954368e+00,2.366442569245341687e-01,5.405137400052306695e+00,2.095152239641227473e-02,1.067864175444368721e-02,4.606927227960098958e-03,3.738077013100567225e-02,9.515769311562294330e-02,4.728852655607197059e-02,2.434907400008611347e-02,1.709448608741409859e-01,1.710135963531242420e-01,9.523555035725293771e-02,3.669900938108493910e-02,3.245124130488918901e-01
5.000000000000000000e+00,4.000000000000000000e+01,2.488088763163257866e+01,3.807862566598933629e+00,1.732212281183024061e+01,2.750134526854330375e+01,4.072759312404179433e+00,1.077778786300391367e+00,3.204773851975750709e+00,6.186036530843752601e+00,2.721579054923061597e-02,6.064940278170748156e-03,2.206701269451590355e-02,3.907259852675511180e-02,1.239040727324433461e-01,1.901220910846820877e-02,9.977749990158507609e-02,1.575725449525602062e-01,2.145384220153543908e-01,3.470307635974680116e-02,1.729093827373746617e-01,2.765444325931794567e-01
5.000000000000000000e+00,6.000000000000000000e+01,2.732722448931802006e+01,2.870889811329079500e+00,2.397080075943736688e+01,3.191315795450316273e+01,4.782967236892888607e+00,2.643215082368606250e-01,4.356462266534477656e+00,5.077810550854255922e+00,3.119850778657629053e-02,1.454910232969459927e-03,2.878672927888465544e-02,3.288019360901859450e-02,1.465633121603445166e-01,1.735887708378101163e-02,1.237972259584320944e-01,1.752732848786006936e-01,2.543381764987247551e-01,2.955627594910696654e-02,2.064758736443669529e-01,2.957407973564715187e-01
