,날짜,종가,전일비,시가,고가,저가,거래량
0,2021.06.11,54600.0,800.0,53800.0,55200.0,53600.0,55353.0
1,2021.06.10,53800.0,300.0,54300.0,54300.0,53200.0,81587.0
2,2021.06.09,54100.0,900.0,55200.0,55500.0,53600.0,109084.0
3,2021.06.08,55000.0,1700.0,53500.0,55500.0,53500.0,151302.0
4,2021.06.07,53300.0,600.0,53100.0,53700.0,52900.0,94272.0
5,2021.06.04,52700.0,800.0,53500.0,53600.0,52600.0,77678.0
6,2021.06.03,53500.0,0.0,53500.0,54100.0,53200.0,62075.0
7,2021.06.02,53500.0,0.0,53900.0,54300.0,53000.0,72127.0
8,2021.06.01,53500.0,1500.0,52300.0,53800.0,52200.0,79273.0
9,2021.05.31,52000.0,300.0,52300.0,52600.0,51500.0,42789.0
10,2021.05.28,52300.0,900.0,51400.0,52400.0,51400.0,32409.0
11,2021.05.27,51400.0,300.0,52200.0,53200.0,51200.0,59872.0
12,2021.05.26,51700.0,500.0,52200.0,52700.0,51600.0,35205.0
13,2021.05.25,52200.0,500.0,51600.0,52500.0,51600.0,23926.0
14,2021.05.24,51700.0,1300.0,53500.0,53600.0,50700.0,61052.0
15,2021.05.21,53000.0,300.0,52700.0,53700.0,52500.0,42937.0
16,2021.05.20,52700.0,1200.0,53900.0,53900.0,52300.0,55054.0
17,2021.05.18,53900.0,800.0,53000.0,54300.0,53000.0,32020.0
18,2021.05.17,53100.0,900.0,54200.0,54400.0,53100.0,46891.0
19,2021.05.14,54000.0,100.0,54200.0,54500.0,53900.0,47138.0
20,2021.05.13,54100.0,500.0,54200.0,55300.0,53400.0,50059.0
21,2021.05.12,54600.0,1300.0,55900.0,55900.0,54200.0,63831.0
22,2021.05.11,55900.0,1500.0,57400.0,57400.0,55800.0,56758.0
23,2021.05.10,57400.0,1600.0,56200.0,57600.0,56200.0,59852.0
24,2021.05.07,55800.0,700.0,55200.0,56300.0,55200.0,52658.0
25,2021.05.06,55100.0,800.0,53800.0,56100.0,53800.0,52969.0
26,2021.05.04,54300.0,1700.0,56000.0,56100.0,53500.0,119941.0
27,2021.05.03,56000.0,1900.0,57800.0,57800.0,55700.0,109269.0
28,2021.04.30,57900.0,700.0,58600.0,58700.0,57500.0,52561.0
29,2021.04.29,58600.0,100.0,58300.0,59000.0,57800.0,55648.0
30,2021.04.28,58500.0,300.0,59000.0,59300.0,58300.0,50328.0
31,2021.04.27,58800.0,100.0,59300.0,59400.0,58600.0,60005.0
32,2021.04.26,58900.0,100.0,59100.0,59800.0,58700.0,62177.0
33,2021.04.23,59000.0,100.0,58900.0,59000.0,58100.0,43857.0
34,2021.04.22,58900.0,300.0,58800.0,59000.0,58200.0,41187.0
35,2021.04.21,58600.0,300.0,58900.0,59000.0,58000.0,52131.0
36,2021.04.20,58900.0,200.0,59700.0,59700.0,58800.0,36691.0
37,2021.04.19,58700.0,0.0,58900.0,59100.0,58500.0,44577.0
38,2021.04.16,58700.0,300.0,59300.0,59300.0,58700.0,51969.0
39,2021.04.15,59000.0,900.0,59900.0,60100.0,58800.0,75683.0
40,2021.04.14,59900.0,200.0,60100.0,60100.0,59200.0,56929.0
41,2021.04.13,60100.0,1400.0,59600.0,60200.0,59100.0,83942.0
42,2021.04.12,58700.0,200.0,58900.0,59100.0,58400.0,59502.0
43,2021.04.09,58500.0,300.0,58700.0,59100.0,58400.0,60343.0
44,2021.04.08,58800.0,300.0,58400.0,59700.0,57600.0,100140.0
45,2021.04.07,58500.0,200.0,58600.0,58900.0,58100.0,76722.0
46,2021.04.06,58700.0,1200.0,59900.0,59900.0,58500.0,100862.0
47,2021.04.05,59900.0,1100.0,60900.0,60900.0,59700.0,66000.0
48,2021.04.02,61000.0,200.0,60800.0,61400.0,60700.0,44904.0
