# rp,lp,E(mdd),s(mdd),min(mdd),max(mdd),E(ar),s(ar),min(ar),max(ar),E(SR1),s(SR1),min(SR1),max(SR1),E(SR2),s(SR2),min(SR2),max(SR2),E(SR3),s(SR3),min(SR3),max(SR3)
1.000000000000000000e+00,5.000000000000000000e+00,3.713562627096423086e+01,0.000000000000000000e+00,3.713562627096423086e+01,3.713562627096423086e+01,-1.256458080077715866e+00,0.000000000000000000e+00,-1.256458080077715866e+00,-1.256458080077715866e+00,-3.552282338637047579e-03,0.000000000000000000e+00,-3.552282338637047579e-03,-3.552282338637047579e-03,-1.216331462268952467e-02,0.000000000000000000e+00,-1.216331462268952467e-02,-1.216331462268952467e-02,-5.049158161654733468e-02,0.000000000000000000e+00,-5.049158161654733468e-02,-5.049158161654733468e-02
1.000000000000000000e+00,2.000000000000000000e+01,3.832132694256406324e+01,0.000000000000000000e+00,3.832132694256406324e+01,3.832132694256406324e+01,1.943533359366167446e+00,0.000000000000000000e+00,1.943533359366167446e+00,1.943533359366167446e+00,1.438885397775797013e-02,0.000000000000000000e+00,1.438885397775797013e-02,1.438885397775797013e-02,6.927868058566259701e-02,0.000000000000000000e+00,6.927868058566259701e-02,6.927868058566259701e-02,1.144062555016189253e-01,0.000000000000000000e+00,1.144062555016189253e-01,1.144062555016189253e-01
1.000000000000000000e+00,4.000000000000000000e+01,2.990956387003424766e+01,0.000000000000000000e+00,2.990956387003424766e+01,2.990956387003424766e+01,4.618188828554115055e+00,0.000000000000000000e+00,4.618188828554115055e+00,4.618188828554115055e+00,2.848353553276755309e-02,0.000000000000000000e+00,2.848353553276755309e-02,2.848353553276755309e-02,1.407811120495932045e-01,0.000000000000000000e+00,1.407811120495932045e-01,1.407811120495932045e-01,2.349356693524814188e-01,0.000000000000000000e+00,2.349356693524814188e-01,2.349356693524814188e-01
1.000000000000000000e+00,6.000000000000000000e+01,2.405632733001077384e+01,0.000000000000000000e+00,2.405632733001077384e+01,2.405632733001077384e+01,6.188634732343678557e+00,0.000000000000000000e+00,6.188634732343678557e+00,6.188634732343678557e+00,3.619730898821236359e-02,0.000000000000000000e+00,3.619730898821236359e-02,3.619730898821236359e-02,1.987035863474097275e-01,0.000000000000000000e+00,1.987035863474097275e-01,1.987035863474097275e-01,3.232324889397371614e-01,0.000000000000000000e+00,3.232324889397371614e-01,3.232324889397371614e-01
1.000000000000000000e+00,1.200000000000000000e+02,2.875004888034060002e+01,0.000000000000000000e+00,2.875004888034060002e+01,2.875004888034060002e+01,4.214597792265384335e+00,0.000000000000000000e+00,4.214597792265384335e+00,4.214597792265384335e+00,2.688300467803129284e-02,0.000000000000000000e+00,2.688300467803129284e-02,2.688300467803129284e-02,1.350304199151853013e-01,0.000000000000000000e+00,1.350304199151853013e-01,1.350304199151853013e-01,2.121717344558084195e-01,0.000000000000000000e+00,2.121717344558084195e-01,2.121717344558084195e-01
1.000000000000000000e+00,2.250000000000000000e+02,3.812430441107220958e+01,0.000000000000000000e+00,3.812430441107220958e+01,3.812430441107220958e+01,2.465041513970733789e+00,0.000000000000000000e+00,2.465041513970733789e+00,2.465041513970733789e+00,1.720028730330968453e-02,0.000000000000000000e+00,1.720028730330968453e-02,1.720028730330968453e-02,9.251018889468268225e-02,0.000000000000000000e+00,9.251018889468268225e-02,9.251018889468268225e-02,1.497022183299835385e-01,0.000000000000000000e+00,1.497022183299835385e-01,1.497022183299835385e-01
5.000000000000000000e+00,5.000000000000000000e+00,2.957369112059046756e+01,2.602232492769036565e+00,2.620697997642108135e+01,3.405382374649607868e+01,3.175464243764527517e+00,1.133958185944940134e+00,1.784624918040278452e+00,5.185102857082934946e+00,2.049102608534250636e-02,5.795088665372956707e-03,1.317326960963964566e-02,3.062962995564785795e-02,9.070726871237604072e-02,2.558638547003230790e-02,5.717881361110292715e-02,1.341514222743635243e-01,1.562533945980839056e-01,5.062417277597585502e-02,9.178594989401883675e-02,2.464894718937050977e-01
5.000000000000000000e+00,2.000000000000000000e+01,3.174609733849029070e+01,6.665619223269506399e+00,2.194961617486346483e+01,4.039989078526272692e+01,3.161943159635747236e+00,1.609928032424547739e+00,5.773514053768025178e-01,5.519625164455077559e+00,2.097683247716895100e-02,9.133245094095585395e-03,6.681123674611897344e-03,3.483796049171044434e-02,9.669939983753866874e-02,4.191040190306136171e-02,3.345410887200964828e-02,1.638837140194861486e-01,1.757101065271821638e-01,8.377640292070520633e-02,5.653693792301908022e-02,3.106405069248219797e-01
5.000000000000000000e+00,4.000000000000000000e+01,2.713901141358183366e+01,3.607938973245140790e+00,1.995860830026371957e+01,2.935610547794020420e+01,4.628301785985651229e+00,9.626030686722585328e-01,3.921574492060653228e+00,6.533320616961280081e+00,2.819005070874266300e-02,4.812297315403608715e-03,2.471450121432756247e-02,3.771901122953198737e-02,1.308689463655715313e-01,1.536640633438823150e-02,1.171726011001380380e-01,1.575744361484353595e-01,2.303743340296461883e-01,2.895081815383392793e-02,1.949510391811668519e-01,2.788833067747029104e-01
5.000000000000000000e+00,6.000000000000000000e+01,3.014805267363241370e+01,3.195224227731593647e+00,2.659016082385457480e+01,3.526912117856304008e+01,5.119678521406658689e+00,4.255770154479245893e-01,4.645085807545856760e+00,5.748478539416290722e+00,3.062091351658482313e-02,2.115332179000147320e-03,2.820851095324387187e-02,3.361371370148046045e-02,1.457216235499056989e-01,2.063397908176192036e-02,1.242159076333164969e-01,1.850494948999678035e-01,2.535535740287640505e-01,3.386443106015002424e-02,2.094756455703025433e-01,3.143080795772238423e-01
