# rp,lp,E(mdd),s(mdd),min(mdd),max(mdd),E(ar),s(ar),min(ar),max(ar),E(SR1),s(SR1),min(SR1),max(SR1),E(SR2),s(SR2),min(SR2),max(SR2),E(SR3),s(SR3),min(SR3),max(SR3)
2.000000000000000000e+01,2.250000000000000000e+02,1.645992760395994026e+01,2.216689870421961750e+00,1.217376744723956961e+01,1.990775012154546175e+01,7.398013041865837636e+00,1.405244036772722804e+00,4.863073550736496387e+00,9.762013882969466039e+00,4.496009678872016357e-02,8.160281856704476589e-03,3.001039964222306997e-02,5.812553621924924224e-02,2.171872780153204230e-01,5.029795059176483257e-02,1.214420151638874457e-01,3.169095297623732432e-01,3.826619376211892742e-01,7.565142084073045448e-02,2.697468505553562435e-01,5.353420961417514334e-01
4.000000000000000000e+01,4.000000000000000000e+01,2.024699748859315562e+01,6.723905653594223431e+00,7.817239701542177954e+00,3.395028415911075115e+01,9.131811367749790520e+00,3.173687589703252154e+00,4.173285536499737880e+00,1.505901197989301110e+01,5.010783745809088696e-02,1.629324584525045430e-02,2.319944001682132384e-02,7.736236842778580758e-02,2.358338692283631077e-01,9.171289804833777926e-02,1.003704808259572312e-01,4.011076466663101581e-01,4.041403596849976187e-01,1.704405677034063760e-01,1.575695449246221624e-01,7.668279192676992206e-01
4.000000000000000000e+01,6.000000000000000000e+01,2.029270741190189753e+01,5.413663096064150082e+00,1.150701572757959923e+01,3.074349307386195562e+01,8.585788913653850329e+00,1.536041445441460596e+00,4.836538546594981725e+00,1.094774274224579180e+01,4.793532339191935304e-02,8.829613177111422795e-03,2.842293876858053084e-02,6.239900066396412981e-02,2.231812421219269704e-01,5.219928376913404722e-02,1.108898830411839120e-01,3.170084970600993701e-01,3.765365943924366965e-01,9.054595342776430855e-02,1.980188765504322101e-01,5.522987707321787010e-01
4.000000000000000000e+01,1.200000000000000000e+02,2.771635674965210683e+01,7.421844181492381232e+00,1.393801978942219932e+01,4.097558088406616150e+01,6.488439500746485677e+00,2.178300480653950544e+00,2.852216769119064743e+00,1.181668942819378287e+01,3.569222359769266828e-02,1.146597416395910528e-02,1.762876201679865543e-02,6.436432439059384947e-02,1.632585215395105649e-01,6.214143973290165573e-02,6.811818058267610221e-02,3.317968704492793575e-01,2.755924048601793297e-01,1.142349967885232381e-01,1.245433469014121802e-01,5.840661592870649566e-01
4.000000000000000000e+01,2.250000000000000000e+02,1.767054888077132446e+01,2.837400353941370135e+00,1.090243009799536367e+01,2.191989649695038622e+01,6.906161869026727018e+00,1.537457810148883608e+00,3.800440414264039113e+00,9.510065975159376350e+00,4.103848179492543963e-02,8.968075027918019290e-03,2.399851714022628937e-02,5.667988460304601572e-02,2.026808847879948416e-01,5.194134864187436446e-02,1.173381296609434521e-01,3.042264857753370078e-01,3.632440092850716118e-01,8.987890252703720217e-02,1.800379694949475751e-01,5.514504228277588016e-01
6.000000000000000000e+01,6.000000000000000000e+01,2.322026529964300323e+01,4.728254588337086339e+00,1.287347823132492408e+01,3.552100104594686059e+01,8.055955080586349126e+00,2.590639561901791232e+00,1.153923476775631229e+00,1.294412801319415607e+01,4.326812949922811957e-02,1.270835642512625416e-02,9.765213767218377389e-03,6.912209750448866652e-02,2.027876696796954425e-01,6.591181991517423844e-02,4.261280696754891906e-02,3.645954274089691638e-01,3.365919537884653479e-01,1.209509535895569310e-01,5.750809155631551872e-02,6.466217893387207205e-01
6.000000000000000000e+01,1.200000000000000000e+02,2.536061284301296936e+01,6.126894477443720177e+00,1.377808894915575877e+01,3.286382526928720438e+01,7.400196296858878142e+00,1.893566363250909212e+00,2.073813858779738339e+00,1.186861677502044543e+01,3.954529337592995603e-02,9.999339781573008887e-03,1.439621028579178390e-02,6.604858269450908370e-02,1.834585546967535119e-01,5.907577561335921462e-02,5.801135826423724218e-02,3.478343474391648038e-01,3.074764723851038939e-01,9.180220685454343332e-02,8.781299355752014701e-02,5.107259428394371747e-01
6.000000000000000000e+01,2.250000000000000000e+02,1.960796160749391603e+01,2.178650742797912709e+00,1.435992306131926455e+01,2.430708099833407232e+01,5.904490851872113311e+00,1.612022927071067091e+00,1.957616170152709500e+00,8.889772437430721652e+00,3.459156173174678106e-02,8.336555975907187360e-03,1.409816245224331313e-02,4.969719486157771898e-02,1.700781563487367976e-01,4.457126632528049526e-02,6.757404453729649874e-02,2.621963464642074193e-01,3.132363110650820959e-01,8.819276526589518717e-02,1.394771921610518106e-01,5.610911147012225264e-01
1.200000000000000000e+02,1.200000000000000000e+02,2.164348360654023651e+01,5.105049935729652155e+00,1.454527703261544502e+01,3.361545802662811866e+01,6.999015777775554170e+00,3.585015906444545930e+00,4.400077144087299885e-01,1.272362826603907848e+01,3.794352010769930922e-02,1.753283682363654047e-02,6.425314361237580325e-03,6.407973935664632026e-02,1.796452074433385060e-01,8.438582421958965019e-02,3.438070745063986217e-02,3.305856672506755634e-01,3.059033446850910054e-01,1.498995666199155474e-01,5.917102153439468548e-02,6.013910211182915688e-01
1.200000000000000000e+02,2.250000000000000000e+02,2.202978472841193636e+01,5.443998282289695290e+00,1.303095495929072456e+01,3.700202499894476915e+01,3.635551447449240303e+00,1.859596297045587709e+00,-1.511486559417529740e+00,7.229120289752444251e+00,2.267951375676406645e-02,9.515590409321279114e-03,-2.652008728474213647e-03,3.982185899750790431e-02,1.119847619885049744e-01,4.829726260055056120e-02,-1.868560727059850532e-02,2.228377044975739796e-01,2.003134423480289472e-01,8.666674086040589142e-02,-3.726005358934469935e-02,3.408025302415507718e-01
2.250000000000000000e+02,2.250000000000000000e+02,2.541072034512137279e+01,6.827254022756627627e+00,1.634694889154822306e+01,4.020162528211007924e+01,6.175857180182702244e-01,3.384736933940279080e+00,-6.595891808140363466e+00,5.464115883008346941e+00,7.189109114630727604e-03,1.666724450161470930e-02,-2.833933261200175663e-02,3.161891731686924945e-02,4.027677204180537401e-02,7.401122654011908775e-02,-1.284690865783337521e-01,1.672112967491880542e-01,6.396424216579794930e-02,1.528072342387832294e-01,-3.067750309450562596e-01,3.076929321478066304e-01
