# rp,lp,E(mdd),s(mdd),min(mdd),max(mdd),E(ar),s(ar),min(ar),max(ar),E(SR1),s(SR1),min(SR1),max(SR1),E(SR2),s(SR2),min(SR2),max(SR2),E(SR3),s(SR3),min(SR3),max(SR3)
1.000000000000000000e+00,5.000000000000000000e+00,2.614743429477337600e+01,0.000000000000000000e+00,2.614743429477337600e+01,2.614743429477337600e+01,-2.385451610436206682e+00,0.000000000000000000e+00,-2.385451610436206682e+00,-2.385451610436206682e+00,-1.034454023404007134e-02,0.000000000000000000e+00,-1.034454023404007134e-02,-1.034454023404007134e-02,-5.046089989738544723e-02,0.000000000000000000e+00,-5.046089989738544723e-02,-5.046089989738544723e-02,-5.548412778320485628e-02,0.000000000000000000e+00,-5.548412778320485628e-02,-5.548412778320485628e-02
1.000000000000000000e+00,2.000000000000000000e+01,2.043724926599972491e+01,0.000000000000000000e+00,2.043724926599972491e+01,2.043724926599972491e+01,6.051103829841419923e-01,0.000000000000000000e+00,6.051103829841419923e-01,6.051103829841419923e-01,6.838937948271814164e-03,0.000000000000000000e+00,6.838937948271814164e-03,6.838937948271814164e-03,2.208265082968455945e-02,0.000000000000000000e+00,2.208265082968455945e-02,2.208265082968455945e-02,-8.310898845407687155e-03,0.000000000000000000e+00,-8.310898845407687155e-03,-8.310898845407687155e-03
1.000000000000000000e+00,4.000000000000000000e+01,1.146423203298242299e+01,0.000000000000000000e+00,1.146423203298242299e+01,1.146423203298242299e+01,6.909552295852106063e+00,0.000000000000000000e+00,6.909552295852106063e+00,6.909552295852106063e+00,4.156880949104006101e-02,0.000000000000000000e+00,4.156880949104006101e-02,4.156880949104006101e-02,1.815251927516497166e-01,0.000000000000000000e+00,1.815251927516497166e-01,1.815251927516497166e-01,2.486114980252694950e-01,0.000000000000000000e+00,2.486114980252694950e-01,2.486114980252694950e-01
1.000000000000000000e+00,6.000000000000000000e+01,1.180984907999997802e+01,0.000000000000000000e+00,1.180984907999997802e+01,1.180984907999997802e+01,6.875925108409797204e+00,0.000000000000000000e+00,6.875925108409797204e+00,6.875925108409797204e+00,4.196876167899189769e-02,0.000000000000000000e+00,4.196876167899189769e-02,4.196876167899189769e-02,1.781010491744379476e-01,0.000000000000000000e+00,1.781010491744379476e-01,1.781010491744379476e-01,2.841406315274649930e-01,0.000000000000000000e+00,2.841406315274649930e-01,2.841406315274649930e-01
1.000000000000000000e+00,1.200000000000000000e+02,2.111954202229988198e+01,0.000000000000000000e+00,2.111954202229988198e+01,2.111954202229988198e+01,3.626035848697206632e+00,0.000000000000000000e+00,3.626035848697206632e+00,3.626035848697206632e+00,2.393257465538809262e-02,0.000000000000000000e+00,2.393257465538809262e-02,2.393257465538809262e-02,1.058678079396300764e-01,0.000000000000000000e+00,1.058678079396300764e-01,1.058678079396300764e-01,1.548156827102707411e-01,0.000000000000000000e+00,1.548156827102707411e-01,1.548156827102707411e-01
1.000000000000000000e+00,2.250000000000000000e+02,1.546263023149998617e+01,0.000000000000000000e+00,1.546263023149998617e+01,1.546263023149998617e+01,5.751862834303911320e+00,0.000000000000000000e+00,5.751862834303911320e+00,5.751862834303911320e+00,3.655800946354027803e-02,0.000000000000000000e+00,3.655800946354027803e-02,3.655800946354027803e-02,1.631353327866057190e-01,0.000000000000000000e+00,1.631353327866057190e-01,1.631353327866057190e-01,2.920444534314117213e-01,0.000000000000000000e+00,2.920444534314117213e-01,2.920444534314117213e-01
5.000000000000000000e+00,5.000000000000000000e+00,2.299003702961049811e+01,9.349530712906613417e+00,1.361785444274991619e+01,3.930021105798899583e+01,2.169968831978568158e+00,4.332145688518601823e+00,-4.353309021631746489e+00,9.216925931432374597e+00,1.457862691564270306e-02,2.237459417756472793e-02,-1.988553662004603068e-02,5.025631728692351446e-02,6.210049602453047296e-02,9.931636764277852747e-02,-9.269590201846746036e-02,2.160893698677984198e-01,1.162091156499061861e-01,1.652950294952461874e-01,-1.246410041261650642e-01,3.907263530123428197e-01
5.000000000000000000e+00,2.000000000000000000e+01,1.830269866456893268e+01,2.950719110464579575e+00,1.311057087741370708e+01,2.117137720725450833e+01,3.510727190433435396e+00,2.723656295529651938e+00,-3.122409667659753474e-01,8.142826177872608540e+00,2.229155547814986454e-02,1.421893143753268432e-02,1.870902994739187747e-03,4.608076001786057252e-02,9.922452444395683802e-02,6.849409574965691083e-02,7.657208816790264314e-03,2.182121797915131112e-01,1.205172149109785124e-01,1.122491813409608324e-01,-1.775362401489121583e-02,3.241391403605117238e-01
5.000000000000000000e+00,4.000000000000000000e+01,1.275259938756008182e+01,6.245474733422048397e-01,1.190589929233225064e+01,1.353121920641822840e+01,7.527183568637207500e+00,1.610381096536799728e+00,4.728365822823543674e+00,9.211097382878419282e+00,4.434154542510759800e-02,8.619276882811112775e-03,2.963429909989058475e-02,5.310991909225509094e-02,2.081635629251046282e-01,4.777927075843540344e-02,1.336342920236686105e-01,2.671415620964199822e-01,3.098075313898472904e-01,8.130353584910519904e-02,1.870835928486265232e-01,4.224084369715122023e-01
5.000000000000000000e+00,6.000000000000000000e+01,1.124442950813807229e+01,1.696096203237406508e+00,9.989585097443850259e+00,1.455303816932949701e+01,8.273484767536029238e+00,7.790619675971172109e-01,7.317455686016338667e+00,9.546393167097043886e+00,4.883247053510993835e-02,3.880979212075075496e-03,4.428427813061686091e-02,5.462899013677859072e-02,2.225961556511067418e-01,2.276235969218169675e-02,1.915828275783644508e-01,2.577835692143543023e-01,3.562830661229598461e-01,3.862989697669658856e-02,3.091680762710454222e-01,4.079919742716413000e-01
