# rp,lp,E(mdd),s(mdd),min(mdd),max(mdd),E(ar),s(ar),min(ar),max(ar),E(SR1),s(SR1),min(SR1),max(SR1),E(SR2),s(SR2),min(SR2),max(SR2),E(SR3),s(SR3),min(SR3),max(SR3)
1.000000000000000000e+00,5.000000000000000000e+00,2.825125738957640920e+01,0.000000000000000000e+00,2.825125738957640920e+01,2.825125738957640920e+01,5.300133719874811078e-01,0.000000000000000000e+00,5.300133719874811078e-01,5.300133719874811078e-01,6.401769731802118765e-03,0.000000000000000000e+00,6.401769731802118765e-03,6.401769731802118765e-03,2.886890739466401248e-02,0.000000000000000000e+00,2.886890739466401248e-02,2.886890739466401248e-02,5.105600658679868703e-02,0.000000000000000000e+00,5.105600658679868703e-02,5.105600658679868703e-02
1.000000000000000000e+00,2.000000000000000000e+01,2.687389666455398185e+01,0.000000000000000000e+00,2.687389666455398185e+01,2.687389666455398185e+01,9.199491721333163952e-01,0.000000000000000000e+00,9.199491721333163952e-01,9.199491721333163952e-01,8.521374144719255639e-03,0.000000000000000000e+00,8.521374144719255639e-03,8.521374144719255639e-03,3.790636531137479143e-02,0.000000000000000000e+00,3.790636531137479143e-02,3.790636531137479143e-02,6.516990952045700891e-02,0.000000000000000000e+00,6.516990952045700891e-02,6.516990952045700891e-02
1.000000000000000000e+00,4.000000000000000000e+01,1.675563328678674679e+01,0.000000000000000000e+00,1.675563328678674679e+01,1.675563328678674679e+01,7.252042517817036682e+00,0.000000000000000000e+00,7.252042517817036682e+00,7.252042517817036682e+00,4.070493735391668422e-02,0.000000000000000000e+00,4.070493735391668422e-02,4.070493735391668422e-02,1.847012581863582970e-01,0.000000000000000000e+00,1.847012581863582970e-01,1.847012581863582970e-01,3.067522722978185956e-01,0.000000000000000000e+00,3.067522722978185956e-01,3.067522722978185956e-01
1.000000000000000000e+00,6.000000000000000000e+01,2.219089623625238517e+01,0.000000000000000000e+00,2.219089623625238517e+01,2.219089623625238517e+01,5.099653144359206358e+00,0.000000000000000000e+00,5.099653144359206358e+00,5.099653144359206358e+00,3.109315335265614572e-02,0.000000000000000000e+00,3.109315335265614572e-02,3.109315335265614572e-02,1.304969655382940963e-01,0.000000000000000000e+00,1.304969655382940963e-01,1.304969655382940963e-01,2.467469684687443598e-01,0.000000000000000000e+00,2.467469684687443598e-01,2.467469684687443598e-01
1.000000000000000000e+00,1.200000000000000000e+02,2.224873726115998807e+01,0.000000000000000000e+00,2.224873726115998807e+01,2.224873726115998807e+01,6.967486679159096141e+00,0.000000000000000000e+00,6.967486679159096141e+00,6.967486679159096141e+00,3.960327114472041860e-02,0.000000000000000000e+00,3.960327114472041860e-02,3.960327114472041860e-02,1.650604929185258696e-01,0.000000000000000000e+00,1.650604929185258696e-01,1.650604929185258696e-01,2.859141695867924993e-01,0.000000000000000000e+00,2.859141695867924993e-01,2.859141695867924993e-01
1.000000000000000000e+00,2.250000000000000000e+02,2.699158151838155106e+01,0.000000000000000000e+00,2.699158151838155106e+01,2.699158151838155106e+01,3.872508807587426993e+00,0.000000000000000000e+00,3.872508807587426993e+00,3.872508807587426993e+00,2.418350562467529163e-02,0.000000000000000000e+00,2.418350562467529163e-02,2.418350562467529163e-02,1.017198281780297558e-01,0.000000000000000000e+00,1.017198281780297558e-01,1.017198281780297558e-01,1.922377823594257906e-01,0.000000000000000000e+00,1.922377823594257906e-01,1.922377823594257906e-01
5.000000000000000000e+00,5.000000000000000000e+00,2.485954006658807458e+01,8.077080977075610235e+00,1.692686701155314211e+01,3.972701531811857478e+01,2.189490689586903738e+00,2.782066338847083653e+00,-1.443994286158811757e+00,6.805329000709425813e+00,1.483959132157123065e-02,1.408334967481460719e-02,-3.981017242736508734e-03,3.771590096523023267e-02,6.294460535686444147e-02,5.815296798062379729e-02,-1.278623913748783321e-02,1.594053934539134132e-01,1.086532035312604005e-01,1.018147060992289632e-01,-1.498069393752902989e-02,2.828953680655502678e-01
5.000000000000000000e+00,2.000000000000000000e+01,2.057195039736625830e+01,1.311887166466294330e+00,1.867417711489650856e+01,2.248832236821660047e+01,3.650806907620692154e+00,1.239891720656212115e+00,1.343237161308108440e+00,5.044979246988057220e+00,2.252046515167299701e-02,6.418969973863897574e-03,1.066437566945020732e-02,2.989405626739078531e-02,9.938385370784055817e-02,2.825530418674206470e-02,4.792066364160590952e-02,1.342657337771083204e-01,1.392426516887138033e-01,4.166308015130636838e-02,6.367308926293005489e-02,1.792771204289881626e-01
5.000000000000000000e+00,4.000000000000000000e+01,1.691852437297438172e+01,2.628734854186530079e+00,1.268013930970485603e+01,2.038005687484407247e+01,6.344688104676082574e+00,1.156849081975831917e+00,4.289937854726466604e+00,7.762017795439746237e+00,3.578349507318384637e-02,5.793776374298758268e-03,2.560145424525418767e-02,4.330342573042044590e-02,1.649453571069163516e-01,2.696412713967052954e-02,1.145502705737689031e-01,1.935645015141921332e-01,2.663489147828453918e-01,4.128831540276082374e-02,1.955838508318167301e-01,3.186521925589131388e-01
5.000000000000000000e+00,6.000000000000000000e+01,2.123168629268608498e+01,1.916776186333503551e+00,1.975471465110059910e+01,2.485099689490245112e+01,5.369953841992458621e+00,1.119484785883589018e+00,3.940964582180672693e+00,7.070353304110810200e+00,3.258902391579170110e-02,5.720480601827531396e-03,2.549889605230502496e-02,4.136254268766884762e-02,1.394654968414434648e-01,2.633035983432769137e-02,1.093949299620324278e-01,1.806405743307919476e-01,2.390117794776290272e-01,5.348900366554267677e-02,1.667480857364825042e-01,3.081020757689198475e-01
5.000000000000000000e+00,1.200000000000000000e+02,2.803231360965976293e+01,1.628271669306431191e+00,2.582440692815283967e+01,3.072294539183680229e+01,4.526412905155172695e+00,8.046405838376896602e-01,3.642552455932257516e+00,5.541404714191444647e+00,2.726907530729920023e-02,4.259897343431563906e-03,2.257927241668359827e-02,3.339732016427741229e-02,1.192411653036942465e-01,1.726635908734062280e-02,1.019437124809272066e-01,1.480394664357818080e-01,1.987528840858011903e-01,3.832358688357292292e-02,1.594409416463598017e-01,2.452660298473937073e-01
5.000000000000000000e+00,2.250000000000000000e+02,2.235148606473793365e+01,1.665601150149843113e+00,2.037452086740375989e+01,2.497169139119984038e+01,4.083689186257086767e+00,9.562587019991916071e-01,2.784484399889697315e+00,5.276603938506130298e+00,2.541720608889310243e-02,5.054719082342583325e-03,1.832665393165656964e-02,3.136746939504040516e-02,1.165532237976019958e-01,1.917031470988672659e-02,8.694397319784009925e-02,1.397058933399985547e-01,2.088319785281310126e-01,4.995351178060278285e-02,1.428623532324018730e-01,2.818481890126793288e-01
2.000000000000000000e+01,2.000000000000000000e+01,2.477404184589773450e+01,8.137325672524610809e+00,1.160880490176523949e+01,4.501249479243863760e+01,3.388777841592412354e+00,2.682948739433920426e+00,-1.684438832609580494e+00,8.204063673809415036e+00,2.078873410668409180e-02,1.326865356880492855e-02,-3.931683045172015487e-03,4.527679390690127897e-02,1.013636833857507052e-01,6.455560285393692477e-02,-5.066745300137245889e-03,2.208725480527929386e-01,1.454056265402191572e-01,1.143863606210451106e-01,-2.993469229984798211e-02,3.758160706299230602e-01
2.000000000000000000e+01,4.000000000000000000e+01,2.178169352662092706e+01,4.213982636803496717e+00,1.615304186277212750e+01,3.387125344048564557e+01,5.482468707403851838e+00,2.546911955688632823e+00,-1.208480309923709584e-01,9.091917422958495365e+00,3.131042078975434378e-02,1.275507296008330203e-02,3.093335326606379970e-03,5.091372397498709901e-02,1.444296140553753272e-01,6.401261242151577713e-02,1.041331473003868739e-02,2.465402976963066151e-01,2.221915078433668866e-01,1.086850027769928895e-01,-1.884376653945741761e-02,3.935462167299987324e-01
