,날짜,종가,전일비,시가,고가,저가,거래량
0,2021.06.22,7530.0,120.0,7530.0,7590.0,7460.0,1073755.0
1,2021.06.21,7410.0,190.0,7490.0,7500.0,7370.0,2564743.0
2,2021.06.18,7600.0,160.0,7690.0,7700.0,7580.0,2362741.0
3,2021.06.17,7760.0,30.0,7810.0,7870.0,7720.0,1639460.0
4,2021.06.16,7730.0,150.0,7610.0,7790.0,7600.0,1895445.0
5,2021.06.15,7580.0,50.0,7480.0,7650.0,7480.0,1618310.0
6,2021.06.14,7530.0,80.0,7650.0,7690.0,7480.0,2435021.0
7,2021.06.11,7610.0,70.0,7630.0,7690.0,7550.0,2841819.0
8,2021.06.10,7680.0,90.0,7760.0,7760.0,7630.0,2218777.0
9,2021.06.09,7770.0,190.0,7930.0,7950.0,7760.0,2179241.0
10,2021.06.08,7960.0,40.0,7990.0,8050.0,7920.0,1307063.0
11,2021.06.07,8000.0,10.0,8040.0,8040.0,7940.0,828112.0
12,2021.06.04,7990.0,60.0,7930.0,8220.0,7880.0,2825190.0
13,2021.06.03,7930.0,50.0,7960.0,8020.0,7920.0,1268513.0
14,2021.06.02,7980.0,10.0,8050.0,8050.0,7960.0,1123944.0
15,2021.06.01,7990.0,40.0,7940.0,8000.0,7890.0,1299625.0
16,2021.05.31,7950.0,0.0,7950.0,8000.0,7880.0,1001745.0
17,2021.05.28,7950.0,90.0,7930.0,7960.0,7830.0,1422112.0
18,2021.05.27,7860.0,20.0,7880.0,7910.0,7800.0,1446089.0
19,2021.05.26,7880.0,60.0,7790.0,7890.0,7770.0,964898.0
20,2021.05.25,7820.0,80.0,7900.0,7930.0,7780.0,2089336.0
21,2021.05.24,7900.0,180.0,7690.0,7930.0,7660.0,1646477.0
22,2021.05.21,7720.0,240.0,8000.0,8000.0,7660.0,2998483.0
23,2021.05.20,7960.0,120.0,8020.0,8090.0,7900.0,1861401.0
24,2021.05.18,8080.0,30.0,8070.0,8160.0,8030.0,1390502.0
25,2021.05.17,8050.0,50.0,8050.0,8130.0,7940.0,1437841.0
26,2021.05.14,8100.0,60.0,8280.0,8320.0,8040.0,1567918.0
27,2021.05.13,8160.0,80.0,7930.0,8370.0,7910.0,3880585.0
28,2021.05.12,8080.0,210.0,8260.0,8270.0,7800.0,3063900.0
29,2021.05.11,8290.0,270.0,8000.0,8350.0,7920.0,3634631.0
30,2021.05.10,8020.0,140.0,7910.0,8070.0,7800.0,2289780.0
31,2021.05.07,7880.0,20.0,8020.0,8200.0,7840.0,2371497.0
32,2021.05.06,7900.0,430.0,7600.0,7930.0,7600.0,4275860.0
33,2021.05.04,7470.0,100.0,7570.0,7640.0,7380.0,1967465.0
34,2021.05.03,7570.0,100.0,7610.0,7770.0,7560.0,2986007.0
35,2021.04.30,7670.0,350.0,7330.0,7790.0,7290.0,5125163.0
36,2021.04.29,7320.0,10.0,7400.0,7400.0,7240.0,1600780.0
37,2021.04.28,7330.0,160.0,7220.0,7380.0,7170.0,3272117.0
38,2021.04.27,7170.0,210.0,7000.0,7200.0,6920.0,2157970.0
39,2021.04.26,6960.0,30.0,6970.0,7060.0,6930.0,1990472.0
40,2021.04.23,6930.0,80.0,6840.0,6950.0,6800.0,1735548.0
41,2021.04.22,6850.0,40.0,6840.0,6980.0,6810.0,2011589.0
42,2021.04.21,6810.0,60.0,6730.0,6810.0,6660.0,1757178.0
43,2021.04.20,6750.0,70.0,6650.0,6770.0,6650.0,962054.0
44,2021.04.19,6680.0,60.0,6630.0,6710.0,6620.0,1271107.0
45,2021.04.16,6620.0,130.0,6700.0,6740.0,6620.0,1585622.0
46,2021.04.15,6750.0,30.0,6680.0,6800.0,6680.0,1078196.0
47,2021.04.14,6720.0,30.0,6700.0,6730.0,6650.0,1112385.0
48,2021.04.13,6750.0,50.0,6780.0,6800.0,6680.0,1453521.0
49,2021.04.12,6800.0,50.0,6760.0,6810.0,6730.0,743777.0
50,2021.04.09,6750.0,10.0,6760.0,6800.0,6720.0,733034.0
51,2021.04.08,6760.0,40.0,6830.0,6830.0,6720.0,1264591.0
52,2021.04.07,6800.0,170.0,6600.0,6840.0,6600.0,2059373.0
53,2021.04.06,6630.0,0.0,6610.0,6670.0,6570.0,646527.0
54,2021.04.05,6630.0,60.0,6570.0,6660.0,6510.0,928017.0
55,2021.04.02,6570.0,120.0,6700.0,6710.0,6520.0,1576590.0
56,2021.04.01,6690.0,100.0,6810.0,6820.0,6670.0,1346763.0
57,2021.03.31,6790.0,40.0,6800.0,6840.0,6730.0,1588525.0
58,2021.03.30,6750.0,30.0,6820.0,6850.0,6730.0,1404374.0
59,2021.03.29,6780.0,40.0,6790.0,6840.0,6670.0,1354846.0
60,2021.03.26,6740.0,150.0,6620.0,6760.0,6610.0,1583802.0
61,2021.03.25,6590.0,40.0,6530.0,6710.0,6490.0,1431588.0
62,2021.03.24,6550.0,120.0,6570.0,6650.0,6520.0,1628789.0
63,2021.03.23,6670.0,150.0,6770.0,6820.0,6610.0,2164068.0
64,2021.03.22,6820.0,60.0,6850.0,6880.0,6730.0,1941444.0
65,2021.03.19,6880.0,140.0,6850.0,6970.0,6750.0,4696690.0
