,날짜,종가,전일비,시가,고가,저가,거래량
0,2021.06.22,17500.0,150.0,17400.0,17600.0,17150.0,883192.0
1,2021.06.21,17350.0,350.0,17100.0,18000.0,16950.0,1805472.0
2,2021.06.18,17700.0,150.0,17550.0,17900.0,17400.0,572109.0
3,2021.06.17,17550.0,350.0,17700.0,17800.0,17550.0,416465.0
4,2021.06.16,17900.0,0.0,18000.0,18150.0,17750.0,645993.0
5,2021.06.15,17900.0,350.0,17600.0,17900.0,17400.0,606495.0
6,2021.06.14,17550.0,250.0,17550.0,17550.0,17300.0,366296.0
7,2021.06.11,17300.0,0.0,17450.0,17450.0,17200.0,405032.0
8,2021.06.10,17300.0,50.0,17250.0,17450.0,17150.0,474285.0
9,2021.06.09,17350.0,50.0,17400.0,17500.0,17200.0,411870.0
10,2021.06.08,17300.0,250.0,17600.0,17650.0,17000.0,836864.0
11,2021.06.07,17550.0,100.0,17450.0,17950.0,17450.0,628204.0
12,2021.06.04,17450.0,100.0,17550.0,17650.0,17250.0,520243.0
13,2021.06.03,17550.0,0.0,17700.0,17750.0,17450.0,401783.0
14,2021.06.02,17550.0,450.0,18000.0,18050.0,17550.0,808452.0
15,2021.06.01,18000.0,700.0,17300.0,18100.0,17200.0,1551849.0
16,2021.05.31,17300.0,600.0,17900.0,17900.0,17300.0,1169003.0
17,2021.05.28,17900.0,100.0,18050.0,18200.0,17900.0,586810.0
18,2021.05.27,18000.0,150.0,18200.0,18300.0,17800.0,667895.0
19,2021.05.26,18150.0,150.0,18350.0,18400.0,17900.0,748937.0
20,2021.05.25,18300.0,300.0,18050.0,18450.0,17600.0,1571382.0
21,2021.05.24,18000.0,650.0,18500.0,18550.0,17750.0,2146484.0
22,2021.05.21,17350.0,450.0,16950.0,17450.0,16950.0,644176.0
23,2021.05.20,16900.0,50.0,16950.0,17000.0,16650.0,452760.0
24,2021.05.18,16950.0,250.0,16800.0,17150.0,16700.0,594211.0
25,2021.05.17,16700.0,50.0,16850.0,16900.0,16550.0,463490.0
