383800
375500
352820
326030
272210
013890
336260
003670
192080
316140
294870
018250
068270
284740
285130
282330
035720
271560
251270
267250
241560
207940
241590
026960
079550
214320
028260
112610
018260
204320
192400
192820
185750
064350
180640
161890
161390
007070
145990
031430
047810
071840
139480
138930
020150
011210
081660
057050
128940
032830
088350
120110
115390
052690
114090
034730
000080
039490
111770
108670
105630
035420
105560
103140
011070
032640
020560
051600
097950
028670
096770
029780
093370
090430
032350
023530
086280
086790
073240
079160
078930
034220
024110
035250
071050
036570
069960
069620
069260
009240
066570
064960
055550
021240
051900
051910
047040
047050
042660
042670
049770
034020
036460
033780
009540
006650
030200
030000
011790
000660
028050
012630
018880
020000
017800
012750
011200
007310
010120
014820
010140
008560
011170
008770
010130
019170
009420
009410
017670
012330
001450
005440
015760
006280
014680
003850
003000
008930
005490
001230
016360
011780
004490
010950
012450
004020
016380
010780
004170
010060
000720
007700
010620
006360
006400
009150
005180
005250
008350
006260
001740
004370
006120
000880
001060
000670
002350
004000
000210
001120
003240
006390
000990
005940
006800
000810
003230
001800
005930
003410
005610
007570
005380
009830
004990
000270
004800
001040
000150
005830
003090
003520
002380
005300
002790
001680
003550
000070
000240
003490
000100
000120
