# rp,lp,E(mdd),s(mdd),min(mdd),max(mdd),E(ar),s(ar),min(ar),max(ar),E(SR1),s(SR1),min(SR1),max(SR1),E(SR2),s(SR2),min(SR2),max(SR2),E(SR3),s(SR3),min(SR3),max(SR3)
1.000000000000000000e+00,5.000000000000000000e+00,4.021435174736460993e+01,0.000000000000000000e+00,4.021435174736460993e+01,4.021435174736460993e+01,-2.608019619503965103e+00,0.000000000000000000e+00,-2.608019619503965103e+00,-2.608019619503965103e+00,-1.682565731627641212e-02,0.000000000000000000e+00,-1.682565731627641212e-02,-1.682565731627641212e-02,-6.295562840307307451e-02,0.000000000000000000e+00,-6.295562840307307451e-02,-6.295562840307307451e-02,-1.299649789406056022e-01,0.000000000000000000e+00,-1.299649789406056022e-01,-1.299649789406056022e-01
1.000000000000000000e+00,2.000000000000000000e+01,3.971555742504763487e+01,0.000000000000000000e+00,3.971555742504763487e+01,3.971555742504763487e+01,-1.129442845168870946e+00,0.000000000000000000e+00,-1.129442845168870946e+00,-1.129442845168870946e+00,-6.267248653315224405e-03,0.000000000000000000e+00,-6.267248653315224405e-03,-6.267248653315224405e-03,-2.293996398235140580e-02,0.000000000000000000e+00,-2.293996398235140580e-02,-2.293996398235140580e-02,-5.434032932805464566e-02,0.000000000000000000e+00,-5.434032932805464566e-02,-5.434032932805464566e-02
1.000000000000000000e+00,4.000000000000000000e+01,2.381436704222960543e+01,0.000000000000000000e+00,2.381436704222960543e+01,2.381436704222960543e+01,3.649788531381026324e+00,0.000000000000000000e+00,3.649788531381026324e+00,3.649788531381026324e+00,2.985384209125617472e-02,0.000000000000000000e+00,2.985384209125617472e-02,2.985384209125617472e-02,1.347624852224077463e-01,0.000000000000000000e+00,1.347624852224077463e-01,1.347624852224077463e-01,2.397199621195253982e-01,0.000000000000000000e+00,2.397199621195253982e-01,2.397199621195253982e-01
1.000000000000000000e+00,6.000000000000000000e+01,1.925023093810926866e+01,0.000000000000000000e+00,1.925023093810926866e+01,1.925023093810926866e+01,3.805537480034182352e+00,0.000000000000000000e+00,3.805537480034182352e+00,3.805537480034182352e+00,2.945723979544033824e-02,0.000000000000000000e+00,2.945723979544033824e-02,2.945723979544033824e-02,1.516637462803785141e-01,0.000000000000000000e+00,1.516637462803785141e-01,1.516637462803785141e-01,2.522078809240957398e-01,0.000000000000000000e+00,2.522078809240957398e-01,2.522078809240957398e-01
1.000000000000000000e+00,1.200000000000000000e+02,2.427521454437531645e+01,0.000000000000000000e+00,2.427521454437531645e+01,2.427521454437531645e+01,3.464022502989339003e+00,0.000000000000000000e+00,3.464022502989339003e+00,3.464022502989339003e+00,2.892379080280289491e-02,0.000000000000000000e+00,2.892379080280289491e-02,2.892379080280289491e-02,1.360279641119895855e-01,0.000000000000000000e+00,1.360279641119895855e-01,1.360279641119895855e-01,2.321344972690634889e-01,0.000000000000000000e+00,2.321344972690634889e-01,2.321344972690634889e-01
1.000000000000000000e+00,2.250000000000000000e+02,2.430928608524024526e+01,0.000000000000000000e+00,2.430928608524024526e+01,2.430928608524024526e+01,1.591983046335521124e+00,0.000000000000000000e+00,1.591983046335521124e+00,1.591983046335521124e+00,1.409710417817780330e-02,0.000000000000000000e+00,1.409710417817780330e-02,1.409710417817780330e-02,7.911962552323431597e-02,0.000000000000000000e+00,7.911962552323431597e-02,7.911962552323431597e-02,1.176973446745854801e-01,0.000000000000000000e+00,1.176973446745854801e-01,1.176973446745854801e-01
5.000000000000000000e+00,5.000000000000000000e+00,2.892217951210565019e+01,7.117567301508270106e+00,2.016027960090868021e+01,4.100764645898363625e+01,7.105340112839808597e-01,2.160020697562879288e+00,-2.458046783802014801e+00,3.038382243349757594e+00,8.037259361453968909e-03,1.612108546515473792e-02,-1.576220301447422631e-02,2.630979917744278099e-02,3.779332923948204581e-02,7.159631843773958670e-02,-6.814183065723759813e-02,1.211357032956628388e-01,5.721978425116473754e-02,1.174912231320008188e-01,-1.196528382011247948e-01,1.897749226922694210e-01
5.000000000000000000e+00,2.000000000000000000e+01,2.836560171233022487e+01,7.479914783948529156e+00,1.742232847931677497e+01,3.898871376348238726e+01,1.964113393849012068e+00,2.014798013667574050e+00,-1.106860099545337039e+00,4.649691901035279962e+00,1.732225712024255959e-02,1.538654693517848074e-02,-5.638379665366587135e-03,3.855208954015960920e-02,7.770398043332263360e-02,6.704815180600115498e-02,-2.167191685153227118e-02,1.747485784375772677e-01,1.322334888820729526e-01,1.292120287037259729e-01,-5.371552192635795087e-02,3.228901487545020044e-01
5.000000000000000000e+00,4.000000000000000000e+01,2.222638753259632338e+01,4.747426186430288020e+00,1.386986967844700303e+01,2.828569408052700851e+01,3.815203192263960652e+00,1.047852766391355939e+00,2.828007889664907459e+00,5.636427329062487779e+00,3.027442760770143043e-02,7.368801429977108082e-03,2.282398901902086760e-02,4.292117179392659909e-02,1.293723922675615312e-01,2.583143241815928637e-02,9.434560427537909411e-02,1.668106465070418043e-01,2.177213449032487647e-01,4.631594839388174234e-02,1.572053477663326593e-01,2.833059311173692363e-01
5.000000000000000000e+00,6.000000000000000000e+01,1.761445014548457877e+01,5.158291276073354581e+00,1.208325067181345958e+01,2.451770680482631803e+01,5.233026037702166455e+00,7.432287255561640382e-01,4.229125878299799801e+00,6.235662017974141769e+00,3.824633964431430055e-02,4.566181010589569038e-03,3.195711280061393905e-02,4.489713840781076742e-02,1.683578770021045001e-01,3.047697256433052476e-02,1.315700437006558088e-01,2.240684120499101539e-01,2.875183778057420758e-01,5.732973906139062631e-02,2.298081048503224921e-01,3.978318987860770539e-01
5.000000000000000000e+00,1.200000000000000000e+02,2.093659528975762640e+01,2.326747032131018411e+00,1.846064849420868370e+01,2.481596590613389708e+01,3.901781042120511245e+00,4.870302955920700616e-01,3.088880020136808291e+00,4.467974426245113762e+00,3.171188687984718285e-02,3.999620083766163882e-03,2.530231882592372250e-02,3.633661454860824536e-02,1.369961912500135548e-01,2.296781791606372983e-02,1.030639541599509545e-01,1.642535360983886916e-01,2.328936280504844691e-01,3.818143344925574445e-02,1.688605481327760949e-01,2.777025431887588103e-01
5.000000000000000000e+00,2.250000000000000000e+02,1.919947583852536965e+01,1.604022971252271557e+00,1.735448703511110580e+01,2.104800292491050584e+01,2.046439391939154806e+00,3.382998906569726905e-01,1.775688057830193678e+00,2.701928186978430624e+00,1.736487218586222486e-02,2.572668917780715318e-03,1.526269707798245598e-02,2.234778403524279727e-02,9.025147295297795969e-02,1.574323150259961113e-02,7.795710075581482879e-02,1.213104224044836144e-01,1.559199661377027868e-01,2.520344281118503185e-02,1.398607502045206286e-01,2.054122068703662651e-01
2.000000000000000000e+01,2.000000000000000000e+01,2.140879532170589528e+01,5.610606389870320676e+00,1.308479562677149488e+01,3.503567931697305937e+01,2.900983724709992995e+00,1.340212003361969773e+00,4.891085375865467100e-01,4.995615657125207498e+00,2.456783714243832017e-02,1.074295082601313747e-02,6.144828700253822558e-03,4.643610774752481712e-02,1.066106376252870802e-01,4.300765067663793462e-02,2.928247693155409601e-02,1.789759246319022890e-01,1.887864733987422716e-01,7.340215369389535560e-02,5.052286291771224125e-02,3.184460830329791103e-01
2.000000000000000000e+01,4.000000000000000000e+01,1.720120344542037572e+01,4.104917849332607283e+00,1.225075116531641584e+01,2.625961483275438013e+01,4.672865626394586691e+00,8.831429499505651926e-01,2.910741756404555680e+00,5.857065445329934228e+00,3.591174449388712109e-02,6.441509039431274862e-03,2.233546828990049665e-02,4.436443155782286013e-02,1.632659666530414111e-01,2.510993878536968774e-02,1.178118709526946029e-01,2.036455002300205930e-01,2.705838588155332070e-01,3.855003777222108796e-02,1.957056887758717167e-01,3.228852007485770725e-01
2.000000000000000000e+01,6.000000000000000000e+01,2.551750892500891510e+01,5.678440634255373709e+00,1.628135741448838303e+01,3.675268477517532517e+01,4.689363798232412783e+00,9.341966111337499656e-01,3.261792439542077204e+00,6.287958246158820153e+00,3.389613446434157351e-02,6.275894665769857390e-03,2.450793458808155773e-02,4.570296523738986288e-02,1.522075928716777049e-01,2.492139107174239088e-02,1.110499004174737153e-01,2.094329656212920443e-01,2.444676043125232623e-01,5.161909254572462358e-02,1.728631284778201771e-01,3.379044249630070995e-01
2.000000000000000000e+01,1.200000000000000000e+02,2.086761030063557243e+01,3.878109702056922625e+00,1.374651307317677151e+01,2.751937075551596479e+01,4.034558366655806694e+00,8.520076317583785697e-01,2.714729691370632025e+00,5.361994599898722846e+00,3.185492438315917080e-02,6.527586372419152960e-03,2.154408525916965897e-02,4.365464707278927936e-02,1.439317696980258743e-01,3.033090482401279084e-02,9.205360794413786074e-02,1.967001294559734270e-01,2.402585006628844833e-01,5.236981072651811231e-02,1.488636808274709511e-01,3.317135560187556287e-01
2.000000000000000000e+01,2.250000000000000000e+02,1.795371462434800236e+01,9.645559083717393234e-01,1.652199900959556089e+01,2.120652646652972351e+01,2.495672108011140811e+00,6.580733623714902780e-01,8.557742211274366184e-01,3.914023230229846106e+00,2.038492604534085373e-02,4.547828799805753164e-03,8.770427848447674007e-03,2.959460028694840122e-02,1.108669697264510479e-01,2.732389021082862884e-02,4.887752389025485505e-02,1.735207764197856939e-01,2.218071146125418225e-01,6.667453057120248383e-02,6.557740046080055840e-02,3.784248845682366968e-01
4.000000000000000000e+01,4.000000000000000000e+01,2.129984398680919711e+01,4.615059521510924689e+00,1.021651723615126173e+01,3.013174016698600610e+01,3.897809515590298535e+00,1.248236058682164140e+00,9.776981646518523306e-01,6.885384887933132525e+00,2.937239986784740894e-02,8.318976540969316713e-03,9.279678444446978758e-03,4.703746680920142809e-02,1.308949467803966760e-01,3.342400002443992463e-02,3.988310555121712953e-02,1.838782342499528932e-01,2.209455004830745695e-01,5.772434949194010095e-02,7.185419714402706270e-02,3.105757600176404787e-01
4.000000000000000000e+01,6.000000000000000000e+01,2.613611344341216380e+01,5.474318559965133169e+00,1.775783801848174903e+01,4.187432645513705864e+01,4.053434568774251900e+00,1.328082068666099680e+00,1.457219889370930943e+00,6.198221665091585564e+00,2.859365501668560336e-02,7.886903688732131018e-03,1.205218169541920868e-02,4.137482479145652287e-02,1.332502344693238805e-01,3.991192215871719462e-02,5.835406453869950577e-02,2.039321762007658689e-01,2.300285844476928909e-01,7.150816449091344784e-02,9.038104412706633728e-02,3.593445910419961198e-01
4.000000000000000000e+01,1.200000000000000000e+02,2.316921866263137275e+01,3.877430567840334241e+00,1.527417336384093005e+01,3.245823022906071742e+01,3.697071622029676430e+00,1.021929333040622945e+00,1.745121668662430459e+00,5.898160046615408270e+00,2.814204510412606636e-02,7.081836131465958119e-03,1.503512825398132385e-02,4.364374468006534252e-02,1.313089872603446506e-01,3.449268444589232568e-02,6.358490276326841939e-02,2.170395688513037658e-01,2.414856991921120744e-01,6.930626007817181078e-02,1.056722303882110942e-01,4.234192918144729645e-01
4.000000000000000000e+01,2.250000000000000000e+02,1.761348170699860560e+01,2.139747436974400063e+00,1.423130177623703219e+01,2.325030877373133364e+01,2.050981822662516940e+00,7.941114728091208663e-01,3.033808105597390892e-01,3.610142075125777339e+00,1.759278439907342034e-02,5.766230850748808867e-03,4.815266116246102492e-03,2.780633123203792370e-02,9.462055185075388120e-02,3.168463441974363887e-02,2.847236838019486654e-02,1.616711576509420323e-01,1.921192495287844526e-01,6.812523434826545099e-02,5.009708029911835031e-02,3.375561272400047774e-01
6.000000000000000000e+01,6.000000000000000000e+01,2.684412314186566917e+01,5.420904842159784742e+00,1.792476962268521845e+01,3.636744150363475825e+01,3.265989579919618357e+00,1.333505439153038541e+00,2.647624098181866614e-01,6.280261765465100510e+00,2.312375006173971598e-02,8.174919008507211537e-03,4.675762551062619989e-03,4.245546828476307738e-02,1.111381110751195472e-01,4.234212671475019035e-02,1.941696244532863450e-02,2.332193551133210363e-01,2.000194493105569016e-01,8.533206932838072190e-02,2.503320707107231993e-02,4.381936382997885793e-01
6.000000000000000000e+01,1.200000000000000000e+02,2.258663862981402914e+01,3.032513730428237686e+00,1.223918178784518318e+01,2.833621574780380570e+01,3.323307015194798986e+00,8.674256008003985441e-01,1.561318923644883228e+00,5.757109492640144488e+00,2.522799889309481486e-02,5.139443308757635394e-03,1.445193800668456013e-02,3.930636158663729923e-02,1.232450020256519729e-01,2.793734060465142416e-02,6.127702106078442706e-02,2.043114094051810548e-01,2.257195977882094917e-01,4.949880582371632420e-02,9.821426204107058799e-02,3.155849536223638285e-01
6.000000000000000000e+01,2.250000000000000000e+02,1.715819438166584021e+01,2.133577881768711659e+00,1.167556027766877946e+01,2.251821754318984858e+01,2.127279723700768788e+00,8.119588342794162861e-01,7.314616268384588338e-01,4.286024943554966882e+00,1.900915496261545642e-02,6.886276742024770824e-03,7.855057057250364530e-03,3.712347608332169924e-02,9.928454938015218723e-02,3.469062357722258599e-02,4.087461879969671308e-02,2.021669774595248603e-01,1.890781964759184752e-01,5.995913533939075529e-02,9.294775700977930821e-02,3.730260620445394748e-01
