# rp,lp,E(mdd),s(mdd),min(mdd),max(mdd),E(ar),s(ar),min(ar),max(ar),E(SR1),s(SR1),min(SR1),max(SR1),E(SR2),s(SR2),min(SR2),max(SR2),E(SR3),s(SR3),min(SR3),max(SR3)
1.000000000000000000e+00,5.000000000000000000e+00,2.479425636617492046e+01,0.000000000000000000e+00,2.479425636617492046e+01,2.479425636617492046e+01,-2.358208325831634422e+00,0.000000000000000000e+00,-2.358208325831634422e+00,-2.358208325831634422e+00,-1.757843791948671477e-02,0.000000000000000000e+00,-1.757843791948671477e-02,-1.757843791948671477e-02,-8.453669220327464373e-02,0.000000000000000000e+00,-8.453669220327464373e-02,-8.453669220327464373e-02,-1.543822536341040441e-01,0.000000000000000000e+00,-1.543822536341040441e-01,-1.543822536341040441e-01
1.000000000000000000e+00,2.000000000000000000e+01,2.685173631491318247e+01,0.000000000000000000e+00,2.685173631491318247e+01,2.685173631491318247e+01,-4.154746238827389249e-01,0.000000000000000000e+00,-4.154746238827389249e-01,-4.154746238827389249e-01,-1.693391139323522537e-04,0.000000000000000000e+00,-1.693391139323522537e-04,-1.693391139323522537e-04,2.628466958231047662e-04,0.000000000000000000e+00,2.628466958231047662e-04,2.628466958231047662e-04,9.845788181924153542e-04,0.000000000000000000e+00,9.845788181924153542e-04,9.845788181924153542e-04
1.000000000000000000e+00,4.000000000000000000e+01,1.102143511321484937e+01,0.000000000000000000e+00,1.102143511321484937e+01,1.102143511321484937e+01,4.822828927034428226e+00,0.000000000000000000e+00,4.822828927034428226e+00,4.822828927034428226e+00,3.505508423420322650e-02,0.000000000000000000e+00,3.505508423420322650e-02,3.505508423420322650e-02,1.671356747601086268e-01,0.000000000000000000e+00,1.671356747601086268e-01,1.671356747601086268e-01,2.594760885031571207e-01,0.000000000000000000e+00,2.594760885031571207e-01,2.594760885031571207e-01
1.000000000000000000e+00,6.000000000000000000e+01,1.985497715280651221e+01,0.000000000000000000e+00,1.985497715280651221e+01,1.985497715280651221e+01,2.640066490939285693e+00,0.000000000000000000e+00,2.640066490939285693e+00,2.640066490939285693e+00,2.186419321668365764e-02,0.000000000000000000e+00,2.186419321668365764e-02,2.186419321668365764e-02,9.321011506427093196e-02,0.000000000000000000e+00,9.321011506427093196e-02,9.321011506427093196e-02,1.440731336423400899e-01,0.000000000000000000e+00,1.440731336423400899e-01,1.440731336423400899e-01
1.000000000000000000e+00,1.200000000000000000e+02,1.358868155851436654e+01,0.000000000000000000e+00,1.358868155851436654e+01,1.358868155851436654e+01,4.202544989868317593e+00,0.000000000000000000e+00,4.202544989868317593e+00,4.202544989868317593e+00,3.232249484874566425e-02,0.000000000000000000e+00,3.232249484874566425e-02,3.232249484874566425e-02,1.448892570018438242e-01,0.000000000000000000e+00,1.448892570018438242e-01,1.448892570018438242e-01,2.157379850544860478e-01,0.000000000000000000e+00,2.157379850544860478e-01,2.157379850544860478e-01
1.000000000000000000e+00,2.250000000000000000e+02,1.777429359941281461e+01,0.000000000000000000e+00,1.777429359941281461e+01,1.777429359941281461e+01,1.222673607992996736e-01,0.000000000000000000e+00,1.222673607992996736e-01,1.222673607992996736e-01,3.281949169670217697e-03,0.000000000000000000e+00,3.281949169670217697e-03,3.281949169670217697e-03,1.457418413937095793e-02,0.000000000000000000e+00,1.457418413937095793e-02,1.457418413937095793e-02,2.426034866816282470e-02,0.000000000000000000e+00,2.426034866816282470e-02,2.426034866816282470e-02
5.000000000000000000e+00,5.000000000000000000e+00,2.502135069094148179e+01,8.822873818637503973e+00,1.339034167554339660e+01,3.706346532419947692e+01,-1.013131143488397168e+00,2.411920905114721680e+00,-4.376525640192419075e+00,2.231561127575498737e+00,-4.700169647280761677e-03,1.785447319401671507e-02,-2.857404586581575173e-02,1.991138441480564195e-02,-1.994507103629884065e-02,7.593949937590563359e-02,-1.108794014868764166e-01,9.315853173994036174e-02,-3.336365614935830198e-02,1.256214509631829734e-01,-1.893650453061793415e-01,1.337292345456093101e-01
5.000000000000000000e+00,2.000000000000000000e+01,1.591938831306780777e+01,4.288609089090777537e+00,1.023206945273554425e+01,2.290861401037209077e+01,4.161308878110525633e+00,2.231411854666280004e+00,6.634332757927463575e-01,6.866963576228535260e+00,3.050977598884465486e-02,1.488677548356043615e-02,7.302432654646020746e-03,4.769875860935862688e-02,1.407327279260036090e-01,7.020212337685584336e-02,3.386510694418332079e-02,2.376398003096822642e-01,2.031689139078653450e-01,1.051472399595542312e-01,2.537914612115340848e-02,3.435672223136831960e-01
5.000000000000000000e+00,4.000000000000000000e+01,1.203586308552960737e+01,2.148198449040193747e+00,8.885367328738141168e+00,1.470891803082182037e+01,6.591582557163921940e+00,8.856596912748904149e-01,5.818178670241835881e+00,8.289898908898752694e+00,4.643912868528105031e-02,5.765162718848697472e-03,4.134981217040457901e-02,5.720392351051319796e-02,2.030121837764621573e-01,2.149477103602030412e-02,1.810271339021947423e-01,2.401203852426189445e-01,3.059717848339172930e-01,3.361064715356118504e-02,2.719498315747187478e-01,3.689639188407761172e-01
5.000000000000000000e+00,6.000000000000000000e+01,1.426832032628372460e+01,3.567242796044046038e+00,1.126752391565165112e+01,2.089705199306524719e+01,5.931828378997812123e+00,6.163283154648886430e-01,4.918824553708844860e+00,6.582935453313742968e+00,4.465049073628835075e-02,4.922575877017567290e-03,3.675204298211662279e-02,5.025465272995947863e-02,1.787398923378514526e-01,9.542966324096034680e-03,1.634650791166662731e-01,1.913604102902927984e-01,2.745145286517665095e-01,1.962628039207795633e-02,2.409881163494884682e-01,2.982378336200348645e-01
