# rp,lp,E(mdd),s(mdd),min(mdd),max(mdd),E(ar),s(ar),min(ar),max(ar),E(SR1),s(SR1),min(SR1),max(SR1),E(SR2),s(SR2),min(SR2),max(SR2),E(SR3),s(SR3),min(SR3),max(SR3)
1.000000000000000000e+00,2.000000000000000000e+01,9.353965611749870845e+00,0.000000000000000000e+00,9.353965611749870845e+00,9.353965611749870845e+00,2.249294531920553730e+00,0.000000000000000000e+00,2.249294531920553730e+00,2.249294531920553730e+00,2.882611509216523316e-02,0.000000000000000000e+00,2.882611509216523316e-02,2.882611509216523316e-02,1.211767097970438550e-01,0.000000000000000000e+00,1.211767097970438550e-01,1.211767097970438550e-01,2.105853380484586923e-01,0.000000000000000000e+00,2.105853380484586923e-01,2.105853380484586923e-01
1.000000000000000000e+00,4.000000000000000000e+01,6.018369481694691103e+00,0.000000000000000000e+00,6.018369481694691103e+00,6.018369481694691103e+00,3.411355582152064692e+00,0.000000000000000000e+00,3.411355582152064692e+00,3.411355582152064692e+00,5.021205246958510005e-02,0.000000000000000000e+00,5.021205246958510005e-02,5.021205246958510005e-02,1.737142767702695711e-01,0.000000000000000000e+00,1.737142767702695711e-01,1.737142767702695711e-01,2.911573888386584930e-01,0.000000000000000000e+00,2.911573888386584930e-01,2.911573888386584930e-01
1.000000000000000000e+00,6.000000000000000000e+01,3.150520484749975481e+00,0.000000000000000000e+00,3.150520484749975481e+00,3.150520484749975481e+00,2.925199154143598435e+00,0.000000000000000000e+00,2.925199154143598435e+00,2.925199154143598435e+00,5.979888374312302551e-02,0.000000000000000000e+00,5.979888374312302551e-02,5.979888374312302551e-02,3.177105949336556101e-01,0.000000000000000000e+00,3.177105949336556101e-01,3.177105949336556101e-01,3.860332016906982133e-01,0.000000000000000000e+00,3.860332016906982133e-01,3.860332016906982133e-01
1.000000000000000000e+00,1.200000000000000000e+02,1.604300892249995059e+00,0.000000000000000000e+00,1.604300892249995059e+00,1.604300892249995059e+00,1.563468383374799764e+00,0.000000000000000000e+00,1.563468383374799764e+00,1.563468383374799764e+00,1.171196559939375464e-01,0.000000000000000000e+00,1.171196559939375464e-01,1.171196559939375464e-01,4.962255329105362822e-01,0.000000000000000000e+00,4.962255329105362822e-01,4.962255329105362822e-01,7.550400960260248429e-01,0.000000000000000000e+00,7.550400960260248429e-01,7.550400960260248429e-01
1.000000000000000000e+00,2.250000000000000000e+02,1.604300892249995059e+00,0.000000000000000000e+00,1.604300892249995059e+00,1.604300892249995059e+00,1.349453471634065593e+00,0.000000000000000000e+00,1.349453471634065593e+00,1.349453471634065593e+00,1.080143510204760737e-01,0.000000000000000000e+00,1.080143510204760737e-01,1.080143510204760737e-01,4.588362706776331068e-01,0.000000000000000000e+00,4.588362706776331068e-01,4.588362706776331068e-01,7.432241585487447955e-01,0.000000000000000000e+00,7.432241585487447955e-01,7.432241585487447955e-01
5.000000000000000000e+00,2.000000000000000000e+01,7.919489762291957113e+00,8.271832973549499979e-01,6.591076463740932923e+00,8.818694238667788454e+00,3.577513573556938553e+00,2.583968107766295930e+00,4.764490915724062248e-01,7.736661311215820014e+00,4.220420024967428546e-02,2.601018503936383675e-02,7.685982611010924205e-03,8.041518313662320006e-02,1.610442242236457544e-01,7.924676392414564674e-02,3.531507027427114448e-02,2.763429567709065338e-01,2.985562094265740707e-01,1.535914259606000754e-01,2.974047834513320488e-03,4.318273001253958299e-01
5.000000000000000000e+00,4.000000000000000000e+01,5.469369817261923394e+00,1.301360363847422708e+00,3.412469379264948088e+00,7.360488499819723529e+00,2.391444074601101200e+00,1.475147684316022501e+00,9.620553811698240310e-01,5.228775129765694807e+00,3.868408749031135296e-02,1.093850799898095534e-02,2.875038957236366807e-02,5.979189945653006627e-02,1.642607658067526677e-01,3.868165099411493418e-02,1.061843711271702184e-01,2.225992619671108286e-01,3.017245477865729830e-01,7.503097936075123209e-02,2.162518187536542624e-01,4.120096485356131155e-01
5.000000000000000000e+00,6.000000000000000000e+01,3.622934132281335540e+00,1.832459061486504170e+00,1.514621959386289518e+00,7.019169723663551963e+00,2.400117706624866898e+00,9.283996240529737154e-01,1.576797187387324328e+00,4.183034353967141072e+00,6.336457617917259921e-02,1.870305726164711579e-02,4.767764407537580795e-02,9.930845951076734679e-02,3.094272772145435502e-01,7.522561273422197214e-02,2.102878191163873867e-01,4.434430484822800000e-01,5.523461373152022125e-01,1.490146752845018796e-01,3.365162272104830210e-01,7.900424038168374352e-01
5.000000000000000000e+00,1.200000000000000000e+02,8.006383201334870137e-01,2.990081671674163499e-01,4.445479115991304297e-01,1.332736168131802401e+00,2.003599824275119623e+00,2.378934912356199805e-01,1.736183866433793632e+00,2.400511696141860440e+00,1.645780702774789217e-01,2.133428087069384055e-02,1.240752035462733827e-01,1.847481896863996109e-01,7.364972375521343650e-01,1.461266316592779169e-01,5.516193264555064868e-01,9.671056969447414664e-01,1.097901890565571525e+00,1.530783852255445943e-01,9.044279416114753278e-01,1.337902801907083994e+00
5.000000000000000000e+00,2.250000000000000000e+02,7.988136295790155827e-01,3.011954707914396012e-01,4.354244588267732752e-01,1.332736168131802401e+00,1.790129757541563338e+00,2.206383282792393208e-01,1.598676005411836520e+00,2.205504103913646929e+00,1.618257723043392549e-01,2.063053431077505745e-02,1.223978717448043763e-01,1.821672834234317473e-01,8.703316120306846537e-01,1.881280167907205259e-01,5.194883998743945464e-01,1.059702170315332870e+00,1.296889230976445706e+00,2.169881102626909086e-01,8.868451106729637878e-01,1.467887211108197310e+00
