# rp,lp,E(mdd),s(mdd),min(mdd),max(mdd),E(ar),s(ar),min(ar),max(ar),E(SR1),s(SR1),min(SR1),max(SR1),E(SR2),s(SR2),min(SR2),max(SR2),E(SR3),s(SR3),min(SR3),max(SR3)
1.000000000000000000e+00,2.000000000000000000e+01,1.033326139066777216e+01,0.000000000000000000e+00,1.033326139066777216e+01,1.033326139066777216e+01,2.335655363086042158e+00,0.000000000000000000e+00,2.335655363086042158e+00,2.335655363086042158e+00,2.804835587212053949e-02,0.000000000000000000e+00,2.804835587212053949e-02,2.804835587212053949e-02,1.207193899567728518e-01,0.000000000000000000e+00,1.207193899567728518e-01,1.207193899567728518e-01,1.105775870674835515e-01,0.000000000000000000e+00,1.105775870674835515e-01,1.105775870674835515e-01
1.000000000000000000e+00,4.000000000000000000e+01,7.119657837687725532e+00,0.000000000000000000e+00,7.119657837687725532e+00,7.119657837687725532e+00,3.377238007876881554e+00,0.000000000000000000e+00,3.377238007876881554e+00,3.377238007876881554e+00,5.433435042431550982e-02,0.000000000000000000e+00,5.433435042431550982e-02,5.433435042431550982e-02,1.826131462135315298e-01,0.000000000000000000e+00,1.826131462135315298e-01,1.826131462135315298e-01,2.389254327945641299e-01,0.000000000000000000e+00,2.389254327945641299e-01,2.389254327945641299e-01
1.000000000000000000e+00,6.000000000000000000e+01,3.664006120911281528e+00,0.000000000000000000e+00,3.664006120911281528e+00,3.664006120911281528e+00,2.308624695405026017e+00,0.000000000000000000e+00,2.308624695405026017e+00,2.308624695405026017e+00,5.015475175181038914e-02,0.000000000000000000e+00,5.015475175181038914e-02,5.015475175181038914e-02,2.267516264665977721e-01,0.000000000000000000e+00,2.267516264665977721e-01,2.267516264665977721e-01,2.941101325092120300e-01,0.000000000000000000e+00,2.941101325092120300e-01,2.941101325092120300e-01
1.000000000000000000e+00,1.200000000000000000e+02,1.552055781500001785e+00,0.000000000000000000e+00,1.552055781500001785e+00,1.552055781500001785e+00,1.528404438966846079e+00,0.000000000000000000e+00,1.528404438966846079e+00,1.528404438966846079e+00,1.137945833985841010e-01,0.000000000000000000e+00,1.137945833985841010e-01,1.137945833985841010e-01,4.845767283613600096e-01,0.000000000000000000e+00,4.845767283613600096e-01,4.845767283613600096e-01,7.342051816502441763e-01,0.000000000000000000e+00,7.342051816502441763e-01,7.342051816502441763e-01
1.000000000000000000e+00,2.250000000000000000e+02,1.552055781500001785e+00,0.000000000000000000e+00,1.552055781500001785e+00,1.552055781500001785e+00,1.345490976977958830e+00,0.000000000000000000e+00,1.345490976977958830e+00,1.345490976977958830e+00,1.078588665333232860e-01,0.000000000000000000e+00,1.078588665333232860e-01,1.078588665333232860e-01,4.638878435093131691e-01,0.000000000000000000e+00,4.638878435093131691e-01,4.638878435093131691e-01,7.497200521403905027e-01,0.000000000000000000e+00,7.497200521403905027e-01,7.497200521403905027e-01
5.000000000000000000e+00,2.000000000000000000e+01,9.869238821738758105e+00,2.377161721618720414e+00,7.865017134625290396e+00,1.436183195656947476e+01,2.582955108157685142e+00,2.869845670663305093e+00,-1.071613833375983926e+00,6.753359996799468412e+00,2.650326176307608514e-02,2.875284978869105390e-02,-1.188274340609446998e-02,6.556618308741883616e-02,1.134466186201350535e-01,1.260219129269937177e-01,-4.915281274377088228e-02,2.949201926848659672e-01,1.500227007943513713e-01,2.332373832242170819e-01,-1.756491941859694428e-01,4.599073225528830244e-01
5.000000000000000000e+00,4.000000000000000000e+01,6.985839957864103944e+00,2.099015058760172359e+00,3.553108331696819278e+00,1.013699290160428745e+01,2.634449577081041660e+00,2.306818340717458948e+00,1.167426117315351064e+00,7.202435584821209602e+00,4.082892386279971669e-02,2.296328849923655324e-02,2.001043096418764905e-02,8.467812526801593576e-02,1.467760459268705187e-01,6.910463263804084155e-02,6.316835749934276989e-02,2.693396006225954320e-01,2.269330359727920465e-01,1.054174847461184644e-01,7.146356883281908268e-02,3.603105535992705000e-01
5.000000000000000000e+00,6.000000000000000000e+01,4.221797355509201211e+00,1.875589942587708059e+00,1.514805481387327291e+00,7.024039966704108906e+00,2.154668838826947486e+00,9.816775658866386811e-01,1.440485612735242782e+00,4.087250325754210323e+00,5.499071027606555750e-02,1.848573511094137034e-02,3.963195024722385856e-02,9.048456465616738775e-02,2.433015657469266846e-01,7.366848403283340896e-02,1.585020045258913324e-01,3.754375876048049454e-01,4.114152258924265171e-01,1.453552751903232632e-01,2.816333914375487857e-01,6.804214775419296091e-01
5.000000000000000000e+00,1.200000000000000000e+02,7.713161375829941102e-01,3.177422838999415244e-01,5.217299999999909232e-01,1.387137444390347696e+00,2.070890862153120793e+00,2.562949226992219387e-01,1.837758500619290913e+00,2.521468548313432478e+00,1.557434592853141342e-01,1.825347818794829241e-02,1.202555023202088735e-01,1.725819887882552583e-01,6.888471944816105808e-01,1.441299266279660041e-01,4.715616664337762276e-01,8.284538456696161068e-01,1.048666348708337637e+00,1.811541202225236125e-01,7.738767308002502121e-01,1.275006456423004142e+00
5.000000000000000000e+00,2.250000000000000000e+02,7.713161375829941102e-01,3.177422838999415244e-01,5.217299999999909232e-01,1.387137444390347696e+00,1.865885324704636972e+00,2.507276112764597609e-01,1.570536107298803330e+00,2.321118595505833326e+00,1.532742800304210118e-01,1.675157521752899600e-02,1.197874774885160643e-01,1.621353771953422673e-01,8.008539776900944762e-01,1.896716732658255689e-01,4.431865782734868420e-01,9.730877354771894083e-01,1.244264024736683627e+00,2.660808566619971005e-01,7.612094044404944526e-01,1.565973855384091173e+00
2.000000000000000000e+01,2.000000000000000000e+01,9.060786031659223028e+00,3.442685768094556398e+00,4.159356268189483785e+00,1.682878372189647109e+01,3.022820285710876131e+00,1.680892347789816110e+00,4.600321802292972606e-01,6.250610808005929719e+00,3.516616727701003808e-02,1.732849111519468160e-02,6.797161740572089245e-03,6.450010336036705871e-02,1.697079487622249194e-01,8.526167062216727377e-02,2.961024968918775715e-02,3.096773761387781043e-01,2.723952776210875060e-01,1.659937037195327314e-01,3.293753051185595304e-02,6.867503239242178648e-01
2.000000000000000000e+01,4.000000000000000000e+01,5.995895892723434706e+00,2.009940390915785358e+00,3.664460150731088106e+00,1.025285462314742801e+01,2.735947186105164075e+00,1.739902130127782165e+00,3.482160544510781719e-01,7.126936469761302462e+00,4.624305206192465267e-02,1.652795487473803990e-02,5.861738412846862617e-03,7.954190724667707657e-02,2.156802616066953449e-01,6.554293952062005546e-02,2.637292392586905454e-02,3.332715774735169889e-01,3.411212907233973635e-01,1.347559369197783574e-01,2.970658695815002470e-02,6.767555270560571268e-01
2.000000000000000000e+01,6.000000000000000000e+01,3.932622378048003409e+00,1.684439964294166092e+00,1.267544472651152887e+00,7.023194886511404889e+00,1.992543546177979463e+00,5.386588668562959370e-01,1.388413582158642967e+00,3.521265410945795260e+00,5.722064205141332710e-02,1.401468130636860168e-02,3.026486070836963485e-02,8.367439937771976866e-02,2.952090164627872992e-01,9.638961942564892860e-02,1.634373177204643257e-01,5.445828201593228002e-01,4.575473168206203312e-01,1.599861533662803037e-01,2.490439530883694907e-01,8.753554775121081821e-01
