# rp,lp,E(mdd),s(mdd),min(mdd),max(mdd),E(ar),s(ar),min(ar),max(ar),E(SR1),s(SR1),min(SR1),max(SR1),E(SR2),s(SR2),min(SR2),max(SR2),E(SR3),s(SR3),min(SR3),max(SR3)
1.000000000000000000e+00,5.000000000000000000e+00,6.902934897488236743e+00,0.000000000000000000e+00,6.902934897488236743e+00,6.902934897488236743e+00,2.490544857357201991e+00,0.000000000000000000e+00,2.490544857357201991e+00,2.490544857357201991e+00,2.908193697187808763e-02,0.000000000000000000e+00,2.908193697187808763e-02,2.908193697187808763e-02,1.296071375795058711e-01,0.000000000000000000e+00,1.296071375795058711e-01,1.296071375795058711e-01,2.284627219845270507e-01,0.000000000000000000e+00,2.284627219845270507e-01,2.284627219845270507e-01
1.000000000000000000e+00,2.000000000000000000e+01,8.820207096616414333e+00,0.000000000000000000e+00,8.820207096616414333e+00,8.820207096616414333e+00,1.861780120989298126e+00,0.000000000000000000e+00,1.861780120989298126e+00,1.861780120989298126e+00,2.437754419033768757e-02,0.000000000000000000e+00,2.437754419033768757e-02,2.437754419033768757e-02,1.077495229229676610e-01,0.000000000000000000e+00,1.077495229229676610e-01,1.077495229229676610e-01,8.545179524844562224e-02,0.000000000000000000e+00,8.545179524844562224e-02,8.545179524844562224e-02
1.000000000000000000e+00,4.000000000000000000e+01,3.724212673501796189e+00,0.000000000000000000e+00,3.724212673501796189e+00,3.724212673501796189e+00,4.191929032472452299e+00,0.000000000000000000e+00,4.191929032472452299e+00,4.191929032472452299e+00,7.370212532211668777e-02,0.000000000000000000e+00,7.370212532211668777e-02,7.370212532211668777e-02,2.192465955054302695e-01,0.000000000000000000e+00,2.192465955054302695e-01,2.192465955054302695e-01,3.490578649122591526e-01,0.000000000000000000e+00,3.490578649122591526e-01,3.490578649122591526e-01
1.000000000000000000e+00,6.000000000000000000e+01,4.046586518825549206e+00,0.000000000000000000e+00,4.046586518825549206e+00,4.046586518825549206e+00,7.295589156021131672e-01,0.000000000000000000e+00,7.295589156021131672e-01,7.295589156021131672e-01,2.216518182180693755e-02,0.000000000000000000e+00,2.216518182180693755e-02,2.216518182180693755e-02,8.725053055380702083e-02,0.000000000000000000e+00,8.725053055380702083e-02,8.725053055380702083e-02,1.499740545059294050e-01,0.000000000000000000e+00,1.499740545059294050e-01,1.499740545059294050e-01
1.000000000000000000e+00,1.200000000000000000e+02,1.551803525749988921e+00,0.000000000000000000e+00,1.551803525749988921e+00,1.551803525749988921e+00,1.607847944816587216e+00,0.000000000000000000e+00,1.607847944816587216e+00,1.607847944816587216e+00,1.200059979992730008e-01,0.000000000000000000e+00,1.200059979992730008e-01,1.200059979992730008e-01,5.043612641340327052e-01,0.000000000000000000e+00,5.043612641340327052e-01,5.043612641340327052e-01,7.768085038887564409e-01,0.000000000000000000e+00,7.768085038887564409e-01,7.768085038887564409e-01
1.000000000000000000e+00,2.250000000000000000e+02,1.551803525749988921e+00,0.000000000000000000e+00,1.551803525749988921e+00,1.551803525749988921e+00,1.449705159422687295e+00,0.000000000000000000e+00,1.449705159422687295e+00,1.449705159422687295e+00,1.149764767763945678e-01,0.000000000000000000e+00,1.149764767763945678e-01,1.149764767763945678e-01,5.125243340821831195e-01,0.000000000000000000e+00,5.125243340821831195e-01,5.125243340821831195e-01,8.147109078889978040e-01,0.000000000000000000e+00,8.147109078889978040e-01,8.147109078889978040e-01
5.000000000000000000e+00,5.000000000000000000e+00,1.226841874114619557e+01,7.232897038559133129e+00,5.326244659785743352e+00,2.550622214074300587e+01,2.007960360283544965e+00,2.561901339054779569e+00,-2.431742785014034958e+00,4.671347097284361816e+00,2.292785942222891685e-02,2.532358033306010212e-02,-2.047297615667020843e-02,4.920200455067539475e-02,1.046253240251234784e-01,1.126971664449030464e-01,-9.338029194715626036e-02,2.168712795322436382e-01,1.853144680821770529e-01,1.699861989629934955e-01,-1.225619085797537977e-01,3.355662784748917882e-01
5.000000000000000000e+00,2.000000000000000000e+01,7.834816994348534180e+00,9.854454386805348021e-01,6.819608227372270903e+00,9.200866701450010510e+00,2.925794444270142236e+00,2.066485139459887765e+00,9.267566065778165552e-01,6.903445893596527050e+00,3.423790288996349934e-02,1.978396389904173158e-02,1.307310468456885852e-02,7.185404712902757063e-02,1.536586266176034887e-01,8.760452509526402143e-02,5.843661146564399500e-02,3.197288050579116248e-01,2.470128784690464874e-01,2.015886089070300369e-01,2.526970347236338899e-02,6.216128535186716819e-01
5.000000000000000000e+00,4.000000000000000000e+01,3.978695798590504928e+00,2.587643320781791711e-01,3.677590830659241306e+00,4.456592566890506646e+00,4.000533475650178694e+00,8.624680829200410681e-01,3.126306627469754851e+00,5.322961559172156853e+00,6.610617774830415683e-02,1.052602426095415079e-02,5.432712383944528906e-02,8.397230873335424783e-02,2.399810555411294177e-01,3.713489782446685594e-02,1.990659578108632255e-01,3.080222561343935461e-01,4.179204322410887684e-01,3.501336666806130482e-02,3.623445737155777113e-01,4.698509207699301249e-01
5.000000000000000000e+00,6.000000000000000000e+01,4.460801863839028769e+00,3.634285318006157395e-01,3.840094839329495358e+00,4.958411275989121236e+00,1.353490478751870896e+00,2.361460598543374534e-01,1.076651799268990573e+00,1.682697900827601067e+00,4.038082978187219896e-02,9.450237420225503920e-03,2.821760496982077954e-02,5.420245280815415984e-02,1.919313615258338712e-01,5.035292692657521163e-02,1.257453315947469896e-01,2.740087070956002124e-01,3.510477823741110504e-01,9.605691827562304330e-02,2.460134669565369470e-01,5.120662362427963465e-01
