# rp,lp,E(mdd),s(mdd),min(mdd),max(mdd),E(ar),s(ar),min(ar),max(ar),E(SR1),s(SR1),min(SR1),max(SR1),E(SR2),s(SR2),min(SR2),max(SR2),E(SR3),s(SR3),min(SR3),max(SR3)
1.000000000000000000e+00,5.000000000000000000e+00,7.453042882749954856e+00,0.000000000000000000e+00,7.453042882749954856e+00,7.453042882749954856e+00,4.070130014058581658e+00,0.000000000000000000e+00,4.070130014058581658e+00,4.070130014058581658e+00,4.656162603925104171e-02,0.000000000000000000e+00,4.656162603925104171e-02,4.656162603925104171e-02,1.921729981812652921e-01,0.000000000000000000e+00,1.921729981812652921e-01,1.921729981812652921e-01,3.748410634531034735e-01,0.000000000000000000e+00,3.748410634531034735e-01,3.748410634531034735e-01
1.000000000000000000e+00,2.000000000000000000e+01,8.736008721006143674e+00,0.000000000000000000e+00,8.736008721006143674e+00,8.736008721006143674e+00,1.871756909530675195e+00,0.000000000000000000e+00,1.871756909530675195e+00,1.871756909530675195e+00,2.586356407268057198e-02,0.000000000000000000e+00,2.586356407268057198e-02,2.586356407268057198e-02,1.057260022404436922e-01,0.000000000000000000e+00,1.057260022404436922e-01,1.057260022404436922e-01,1.980934585453529850e-01,0.000000000000000000e+00,1.980934585453529850e-01,1.980934585453529850e-01
1.000000000000000000e+00,4.000000000000000000e+01,4.129365317595016904e+00,0.000000000000000000e+00,4.129365317595016904e+00,4.129365317595016904e+00,3.613950327546833208e+00,0.000000000000000000e+00,3.613950327546833208e+00,3.613950327546833208e+00,6.849309571485583115e-02,0.000000000000000000e+00,6.849309571485583115e-02,6.849309571485583115e-02,2.224941713673584121e-01,0.000000000000000000e+00,2.224941713673584121e-01,2.224941713673584121e-01,3.914327992040682602e-01,0.000000000000000000e+00,3.914327992040682602e-01,3.914327992040682602e-01
1.000000000000000000e+00,6.000000000000000000e+01,3.623017564126342904e+00,0.000000000000000000e+00,3.623017564126342904e+00,3.623017564126342904e+00,1.000913356374422136e+00,0.000000000000000000e+00,1.000913356374422136e+00,1.000913356374422136e+00,2.923342447116955914e-02,0.000000000000000000e+00,2.923342447116955914e-02,2.923342447116955914e-02,1.322423628366673487e-01,0.000000000000000000e+00,1.322423628366673487e-01,1.322423628366673487e-01,2.364188604376579739e-01,0.000000000000000000e+00,2.364188604376579739e-01,2.364188604376579739e-01
1.000000000000000000e+00,1.200000000000000000e+02,1.609123585500000786e+00,0.000000000000000000e+00,1.609123585500000786e+00,1.609123585500000786e+00,1.662322216745071302e+00,0.000000000000000000e+00,1.662322216745071302e+00,1.662322216745071302e+00,1.242168704065102075e-01,0.000000000000000000e+00,1.242168704065102075e-01,1.242168704065102075e-01,5.220766337394675549e-01,0.000000000000000000e+00,5.220766337394675549e-01,5.220766337394675549e-01,8.043758522248602993e-01,0.000000000000000000e+00,8.043758522248602993e-01,8.043758522248602993e-01
1.000000000000000000e+00,2.250000000000000000e+02,1.609123585500000786e+00,0.000000000000000000e+00,1.609123585500000786e+00,1.609123585500000786e+00,1.446445577371657798e+00,0.000000000000000000e+00,1.446445577371657798e+00,1.446445577371657798e+00,1.143287922829774872e-01,0.000000000000000000e+00,1.143287922829774872e-01,1.143287922829774872e-01,5.073489573414649012e-01,0.000000000000000000e+00,5.073489573414649012e-01,5.073489573414649012e-01,8.179672039293092167e-01,0.000000000000000000e+00,8.179672039293092167e-01,8.179672039293092167e-01
5.000000000000000000e+00,5.000000000000000000e+00,9.551379865556475224e+00,4.380269999771062572e+00,5.072377448455128501e+00,1.699200601966965962e+01,4.512123150072130606e+00,2.780683615821939458e+00,-7.704963291546018667e-02,7.191723296113594621e+00,4.953095244652037238e-02,3.011745644643555250e-02,1.089159339273752455e-03,7.995623642476409887e-02,2.114192700689518090e-01,1.196274531483198511e-01,6.029730182196088584e-03,3.400139319226535006e-01,3.561924049751912236e-01,1.905055547263382054e-01,1.905560890568301288e-02,5.672873466158254718e-01
5.000000000000000000e+00,2.000000000000000000e+01,7.928507977108350424e+00,1.149665765089652680e+00,6.633499274771523346e+00,9.710443877065983997e+00,3.764037031757089924e+00,1.932413297574941735e+00,1.699367163868448216e+00,7.172254338055683576e+00,4.623555824395084862e-02,1.988522827426149678e-02,2.345940348239665754e-02,7.747130114001594958e-02,1.904067510134114516e-01,7.684874578328576566e-02,9.644438733588861501e-02,3.116319950161906549e-01,3.272196216655632872e-01,1.414643859451681640e-01,2.010252926741948332e-01,5.430841134357490274e-01
5.000000000000000000e+00,4.000000000000000000e+01,4.262836615027206122e+00,2.405419557090349159e-01,4.112939566674867820e+00,4.736551397739191316e+00,3.862301820179863121e+00,6.378390736349736079e-01,3.147359484891332215e+00,5.016892148127238826e+00,6.733785833584624014e-02,8.544105645995078366e-03,5.859120799290600673e-02,8.159255750480105818e-02,2.514010841243943251e-01,1.899692360458304918e-02,2.174932215653800904e-01,2.721759385572332657e-01,4.441936385248174690e-01,3.073847473542869885e-02,3.934903804303981900e-01,4.831468119583704479e-01
5.000000000000000000e+00,6.000000000000000000e+01,4.295303258786821843e+00,3.704463400109708759e-01,3.842321958456565767e+00,4.698402146959821835e+00,1.582758951403078207e+00,1.974950654713752973e-01,1.349979095898090620e+00,1.845007317599645091e+00,4.659629552947179565e-02,8.632611123428677105e-03,3.828785116715449632e-02,6.145013940710111755e-02,2.416095289553125691e-01,4.337433640676663371e-02,1.810970797040944713e-01,3.018437768901211515e-01,4.406661543171255246e-01,8.901205909658455040e-02,3.190696747917276532e-01,5.522507550250871367e-01
5.000000000000000000e+00,1.200000000000000000e+02,6.375467987723680841e-01,1.428321229993912700e-01,4.684430108230657197e-01,8.822810161058782796e-01,1.905539006128211810e+00,6.362507858397876970e-02,1.824292580670605624e+00,1.990238507509811683e+00,1.819463016216427143e-01,4.609706629726650039e-03,1.751893959805953527e-01,1.873367969259638055e-01,8.176882789575861121e-01,4.312799445806007187e-02,7.743307185846003415e-01,8.936597615671304506e-01,1.225272635552931533e+00,8.067926737206883303e-02,1.074175923063952043e+00,1.287276901568122023e+00
5.000000000000000000e+00,2.250000000000000000e+02,6.111716328180903934e-01,1.690355372254318256e-01,4.288425054747477816e-01,8.822810161058782796e-01,1.731896414927325267e+00,6.857703475090155820e-02,1.643753673863668219e+00,1.820507604840804206e+00,1.810942800282102638e-01,5.255103686648350710e-03,1.752896622178736763e-01,1.892597928108705474e-01,9.919885837059050360e-01,6.751918612809719444e-02,9.050183215490446020e-01,1.099638025995546720e+00,1.479069967041257039e+00,1.047405740838146943e-01,1.281886693482226613e+00,1.563643486287117801e+00
