,날짜,종가,전일비,시가,고가,저가,거래량
0,2021.06.29,43740.0,170.0,43935.0,43960.0,43605.0,2569794.0
1,2021.06.28,43910.0,45.0,44015.0,44060.0,43800.0,3513373.0
2,2021.06.25,43955.0,220.0,43910.0,44175.0,43880.0,4136736.0
3,2021.06.24,43735.0,165.0,43640.0,43855.0,43635.0,3152929.0
4,2021.06.23,43570.0,225.0,43495.0,43640.0,43380.0,4384229.0
5,2021.06.22,43345.0,295.0,43285.0,43405.0,43240.0,4466264.0
6,2021.06.21,43050.0,420.0,43025.0,43200.0,42860.0,5570443.0
7,2021.06.18,43470.0,130.0,43440.0,43585.0,43350.0,3680167.0
8,2021.06.17,43340.0,250.0,43350.0,43420.0,43165.0,5396436.0
9,2021.06.16,43590.0,265.0,43270.0,43650.0,43260.0,3676301.0
10,2021.06.15,43325.0,100.0,43255.0,43390.0,43175.0,3073690.0
11,2021.06.14,43225.0,20.0,43285.0,43285.0,43075.0,3097154.0
12,2021.06.11,43245.0,315.0,43050.0,43335.0,43045.0,4378278.0
13,2021.06.10,42930.0,145.0,42815.0,43060.0,42745.0,4871454.0
14,2021.06.09,42785.0,490.0,43180.0,43235.0,42785.0,3459079.0
15,2021.06.08,43275.0,85.0,43360.0,43500.0,43215.0,2840242.0
16,2021.06.07,43360.0,155.0,43455.0,43575.0,43070.0,4247539.0
17,2021.06.04,43205.0,165.0,43200.0,43295.0,42925.0,5274101.0
18,2021.06.03,43370.0,400.0,43050.0,43550.0,43050.0,4755748.0
19,2021.06.02,42970.0,35.0,43015.0,43260.0,42925.0,4844660.0
20,2021.06.01,43005.0,245.0,42760.0,43240.0,42700.0,5297118.0
21,2021.05.31,42760.0,165.0,42730.0,42760.0,42430.0,4618216.0
22,2021.05.28,42595.0,260.0,42460.0,42760.0,42385.0,5215301.0
23,2021.05.27,42335.0,75.0,42440.0,42490.0,42035.0,13177331.0
24,2021.05.26,42410.0,85.0,42550.0,42670.0,42325.0,5204460.0
25,2021.05.25,42495.0,400.0,42310.0,42555.0,42210.0,5805624.0
26,2021.05.24,42095.0,120.0,42170.0,42340.0,41990.0,6106818.0
27,2021.05.21,42215.0,20.0,42470.0,42835.0,42130.0,8246703.0
28,2021.05.20,42235.0,135.0,42045.0,42345.0,41955.0,4215729.0
29,2021.05.18,42370.0,495.0,42005.0,42435.0,42005.0,4389457.0
30,2021.05.17,41875.0,180.0,42295.0,42310.0,41640.0,5220610.0
31,2021.05.14,42055.0,390.0,41825.0,42200.0,41775.0,7032555.0
32,2021.05.13,41665.0,485.0,41590.0,42090.0,41480.0,6430467.0
33,2021.05.12,42150.0,710.0,42880.0,42880.0,41850.0,7015716.0
34,2021.05.11,42860.0,765.0,43310.0,43385.0,42695.0,5376252.0
35,2021.05.10,43625.0,720.0,43140.0,43730.0,43050.0,5371064.0
36,2021.05.07,42905.0,275.0,42695.0,43040.0,42635.0,4762435.0
37,2021.05.06,42630.0,250.0,42205.0,42650.0,42155.0,4079571.0
38,2021.05.04,42380.0,355.0,42070.0,42380.0,41930.0,4407448.0
39,2021.05.03,42025.0,270.0,42250.0,42630.0,41975.0,5093573.0
40,2021.04.30,42295.0,295.0,42525.0,42655.0,42135.0,5000310.0
41,2021.04.29,42590.0,145.0,42885.0,43020.0,42505.0,5172662.0
42,2021.04.28,43405.0,465.0,43820.0,43825.0,43320.0,3886549.0
43,2021.04.27,43870.0,50.0,43860.0,43910.0,43680.0,4696932.0
44,2021.04.26,43820.0,395.0,43540.0,43830.0,43500.0,4703970.0
45,2021.04.23,43425.0,25.0,43170.0,43550.0,42925.0,4199882.0
46,2021.04.22,43400.0,65.0,43520.0,43690.0,43355.0,6251618.0
47,2021.04.21,43335.0,790.0,43840.0,43905.0,43195.0,11608961.0
48,2021.04.20,44125.0,275.0,43760.0,44170.0,43760.0,5454369.0
49,2021.04.19,43850.0,5.0,43855.0,44120.0,43730.0,5106949.0
50,2021.04.16,43855.0,25.0,44025.0,44040.0,43715.0,5925140.0
51,2021.04.15,43880.0,40.0,43765.0,44135.0,43725.0,6682443.0
52,2021.04.14,43840.0,300.0,43660.0,43895.0,43480.0,6682250.0
53,2021.04.13,43540.0,490.0,43060.0,43690.0,43045.0,4687090.0
54,2021.04.12,43050.0,0.0,43200.0,43255.0,42950.0,5890537.0
55,2021.04.09,43050.0,205.0,43290.0,43475.0,42945.0,7187076.0
56,2021.04.08,43255.0,40.0,43230.0,43350.0,43065.0,5325846.0
57,2021.04.07,43295.0,105.0,43270.0,43445.0,43135.0,5107254.0
58,2021.04.06,43190.0,60.0,43380.0,43405.0,42960.0,4911544.0
