,날짜,종가,전일비,시가,고가,저가,거래량
0,2021.05.04,43220.0,300.0,42905.0,43220.0,42810.0,53.0
1,2021.05.03,42920.0,240.0,43100.0,43480.0,42860.0,51.0
2,2021.04.30,43160.0,290.0,43510.0,43510.0,43045.0,49.0
3,2021.04.29,43450.0,195.0,43690.0,43890.0,43450.0,47.0
4,2021.04.28,44445.0,435.0,44830.0,44830.0,44410.0,48.0
5,2021.04.27,44880.0,20.0,44725.0,44935.0,44720.0,80.0
6,2021.04.26,44860.0,445.0,44615.0,44860.0,44545.0,42.0
7,2021.04.23,44415.0,35.0,43970.0,44515.0,43970.0,257.0
8,2021.04.22,44450.0,145.0,44535.0,44685.0,44395.0,47.0
9,2021.04.21,44305.0,850.0,44645.0,44730.0,44195.0,41.0
10,2021.04.20,45155.0,325.0,44575.0,45170.0,44575.0,47.0
11,2021.04.19,44830.0,35.0,44665.0,45090.0,44665.0,244.0
12,2021.04.16,44865.0,5.0,45015.0,45015.0,44750.0,244.0
13,2021.04.15,44860.0,15.0,44670.0,45095.0,44670.0,46.0
14,2021.04.14,44845.0,325.0,44645.0,44875.0,44480.0,141.0
15,2021.04.13,44520.0,475.0,43885.0,44655.0,43885.0,142.0
16,2021.04.12,44045.0,40.0,44140.0,44180.0,43945.0,397.0
17,2021.04.09,44005.0,240.0,44180.0,44240.0,43925.0,88.0
18,2021.04.08,44245.0,30.0,44045.0,44295.0,44045.0,143.0
19,2021.04.07,44275.0,95.0,44060.0,44375.0,44060.0,145.0
20,2021.04.06,44180.0,120.0,44320.0,44330.0,43945.0,140.0
21,2021.04.05,44060.0,80.0,44115.0,44115.0,43855.0,60.0
22,2021.04.02,43980.0,500.0,43880.0,44110.0,43865.0,100.0
23,2021.04.01,43480.0,265.0,43375.0,43550.0,43275.0,47.0
24,2021.03.31,43215.0,60.0,43360.0,43625.0,43135.0,49.0
25,2021.03.30,43275.0,490.0,42945.0,43370.0,42945.0,114.0
26,2021.03.29,42785.0,80.0,42860.0,42970.0,42630.0,115.0
27,2021.03.26,42865.0,465.0,42675.0,42865.0,42515.0,66.0
28,2021.03.25,42400.0,165.0,42110.0,42650.0,42110.0,96.0
29,2021.03.24,42235.0,200.0,42050.0,42360.0,41985.0,78.0
30,2021.03.23,42435.0,435.0,43120.0,43210.0,42435.0,139.0
31,2021.03.22,42870.0,20.0,43055.0,43055.0,42605.0,105.0
32,2021.03.19,42850.0,410.0,42900.0,42995.0,42665.0,136.0
33,2021.03.18,43260.0,370.0,43285.0,43670.0,43260.0,131.0
34,2021.03.17,42890.0,295.0,43175.0,43175.0,42600.0,81.0
35,2021.03.16,43185.0,330.0,42960.0,43275.0,42960.0,102.0
36,2021.03.15,42855.0,175.0,43045.0,43140.0,42805.0,185.0
37,2021.03.12,43030.0,315.0,43025.0,43230.0,42900.0,126.0
38,2021.03.11,42715.0,925.0,42130.0,42755.0,42125.0,65.0
39,2021.03.10,41790.0,245.0,42470.0,42570.0,41725.0,174.0
40,2021.03.09,42035.0,270.0,42295.0,42295.0,41400.0,209.0
41,2021.03.08,42305.0,420.0,42920.0,42990.0,42295.0,159.0
42,2021.03.05,42725.0,200.0,42375.0,42845.0,42150.0,142.0
43,2021.03.04,42925.0,610.0,42750.0,43260.0,42670.0,285.0
44,2021.03.03,43535.0,535.0,42995.0,43535.0,42855.0,260.0
45,2021.03.02,43000.0,460.0,43540.0,43800.0,42665.0,433.0
46,2021.02.26,42540.0,1195.0,42800.0,42800.0,42195.0,157.0
47,2021.02.25,43735.0,1510.0,42855.0,43760.0,42855.0,130.0
48,2021.02.24,42225.0,880.0,42960.0,43475.0,42225.0,138.0
49,2021.02.23,43105.0,110.0,42675.0,43405.0,42640.0,116.0
50,2021.02.22,43215.0,380.0,43920.0,44150.0,43160.0,106.0
51,2021.02.19,43595.0,365.0,43325.0,43600.0,42635.0,94.0
52,2021.02.18,43230.0,715.0,43840.0,43970.0,43230.0,85.0
53,2021.02.17,43945.0,470.0,44045.0,44045.0,43620.0,119.0
54,2021.02.16,44415.0,205.0,44425.0,44695.0,44200.0,118.0
55,2021.02.15,44210.0,655.0,44100.0,44390.0,44090.0,184.0
56,2021.02.10,43555.0,315.0,43405.0,43640.0,43000.0,217.0
57,2021.02.09,43240.0,125.0,43810.0,44005.0,43240.0,265.0
58,2021.02.08,43365.0,480.0,43570.0,43970.0,43365.0,131.0
59,2021.02.05,43845.0,595.0,43640.0,43890.0,43295.0,339.0
60,2021.02.04,43250.0,785.0,43945.0,43945.0,43000.0,278.0
61,2021.02.03,44035.0,400.0,43965.0,44250.0,43485.0,459.0
62,2021.02.02,43635.0,630.0,43415.0,44220.0,43225.0,313.0
63,2021.02.01,43005.0,965.0,41995.0,43005.0,41590.0,313.0
64,2021.01.29,42040.0,865.0,43500.0,43500.0,41745.0,123.0
65,2021.01.28,42905.0,825.0,42645.0,43435.0,42645.0,104.0
66,2021.01.27,43730.0,125.0,44370.0,44615.0,43615.0,408.0
67,2021.01.26,43855.0,1290.0,44945.0,44945.0,43720.0,225.0
68,2021.01.25,45145.0,1035.0,44430.0,45170.0,44110.0,306.0
69,2021.01.22,44110.0,205.0,44285.0,44725.0,44110.0,206.0
70,2021.01.21,44315.0,560.0,44025.0,44315.0,43860.0,179.0
71,2021.01.20,43755.0,295.0,44175.0,44175.0,43370.0,345.0
72,2021.01.19,43460.0,1070.0,42675.0,43740.0,42410.0,390.0
73,2021.01.18,42390.0,1015.0,43085.0,43285.0,42300.0,224.0
74,2021.01.15,43405.0,950.0,44640.0,44710.0,43405.0,86.0
75,2021.01.14,44355.0,80.0,44280.0,44535.0,44215.0,146.0
76,2021.01.13,44435.0,270.0,44260.0,44760.0,43985.0,201.0
77,2021.01.12,44165.0,415.0,43860.0,44305.0,43130.0,345.0
78,2021.01.11,44580.0,210.0,45015.0,46220.0,43800.0,590.0
79,2021.01.08,44370.0,1830.0,43010.0,44560.0,43010.0,593.0
80,2021.01.07,42540.0,1065.0,42125.0,42845.0,42030.0,515.0
81,2021.01.06,41475.0,450.0,42200.0,42395.0,41415.0,173.0
82,2021.01.05,41925.0,610.0,41005.0,41925.0,41000.0,161.0
83,2021.01.04,41315.0,985.0,40290.0,41335.0,40205.0,238.0
84,2020.12.30,40330.0,960.0,39195.0,40330.0,39195.0,216.0
85,2020.12.29,39370.0,630.0,39140.0,39370.0,38930.0,227.0
86,2020.12.28,38740.0,215.0,39055.0,39055.0,38645.0,348.0
87,2020.12.24,38525.0,740.0,37915.0,38655.0,37915.0,461.0
88,2020.12.23,37785.0,540.0,37450.0,37800.0,37245.0,17375.0
89,2020.12.22,37245.0,600.0,37555.0,37795.0,37245.0,103.0
90,2020.12.21,37845.0,0.0,37805.0,37875.0,37420.0,148.0
91,2020.12.18,37845.0,15.0,37890.0,37965.0,37775.0,72.0
92,2020.12.17,37860.0,80.0,37790.0,37875.0,37480.0,51.0
93,2020.12.16,37940.0,190.0,38180.0,38180.0,37810.0,70.0
94,2020.12.15,37750.0,30.0,37730.0,37785.0,37410.0,67.0
95,2020.12.14,37780.0,135.0,37950.0,38020.0,37750.0,53.0
96,2020.12.11,37915.0,360.0,37995.0,38060.0,37835.0,182.0
97,2020.12.10,37555.0,285.0,37295.0,37890.0,37285.0,15719.0
98,2020.12.09,37840.0,865.0,37370.0,37840.0,37280.0,69.0
99,2020.12.08,36975.0,665.0,37450.0,37525.0,36975.0,205.0
