,날짜,종가,전일비,시가,고가,저가,거래량
0,2021.05.04,42350.0,345.0,42110.0,42350.0,41935.0,1010.0
1,2021.05.03,42005.0,260.0,42265.0,42610.0,41960.0,55528.0
2,2021.04.30,42265.0,320.0,42520.0,42605.0,42110.0,51733.0
3,2021.04.29,42585.0,150.0,42955.0,43005.0,42500.0,1075.0
4,2021.04.28,43565.0,485.0,43910.0,43920.0,43455.0,2107.0
5,2021.04.27,44050.0,110.0,43935.0,44050.0,43830.0,6410.0
6,2021.04.26,43940.0,340.0,43610.0,43990.0,43610.0,18939.0
7,2021.04.23,43600.0,15.0,43395.0,43690.0,43100.0,45473.0
8,2021.04.22,43585.0,90.0,43630.0,43840.0,43530.0,2119.0
9,2021.04.21,43495.0,795.0,44075.0,44075.0,43335.0,17277.0
10,2021.04.20,44290.0,260.0,44015.0,44340.0,44000.0,52926.0
11,2021.04.19,44030.0,20.0,43960.0,44290.0,43875.0,3823.0
12,2021.04.16,44010.0,45.0,44240.0,44240.0,43865.0,28523.0
13,2021.04.15,44055.0,60.0,43765.0,44300.0,43765.0,90330.0
14,2021.04.14,43995.0,270.0,43725.0,44035.0,43610.0,62642.0
15,2021.04.13,43725.0,485.0,43250.0,43855.0,43185.0,264040.0
16,2021.04.12,43240.0,5.0,43300.0,43390.0,43085.0,31023.0
17,2021.04.09,43235.0,185.0,43420.0,43620.0,43155.0,1053.0
18,2021.04.08,43420.0,25.0,43235.0,43485.0,43175.0,6268.0
19,2021.04.07,43445.0,75.0,43280.0,43535.0,43245.0,4753.0
20,2021.04.06,43370.0,75.0,43455.0,43550.0,43125.0,11849.0
21,2021.04.05,43295.0,70.0,43300.0,43385.0,43015.0,37236.0
22,2021.04.02,43225.0,485.0,42960.0,43320.0,42960.0,968.0
23,2021.04.01,42740.0,380.0,42515.0,42805.0,42445.0,21072.0
24,2021.03.31,42360.0,110.0,42530.0,42800.0,42300.0,2364.0
25,2021.03.30,42470.0,490.0,41945.0,42580.0,41945.0,4177.0
26,2021.03.29,41980.0,75.0,42110.0,42150.0,41775.0,101826.0
27,2021.03.26,42055.0,405.0,41870.0,42055.0,41700.0,122876.0
28,2021.03.25,41650.0,175.0,41385.0,41900.0,41350.0,78642.0
29,2021.03.24,41475.0,175.0,41435.0,41645.0,41155.0,84713.0
30,2021.03.23,41650.0,405.0,42155.0,42370.0,41630.0,2648.0
31,2021.03.22,42055.0,90.0,42220.0,42220.0,41735.0,46979.0
32,2021.03.19,41965.0,500.0,41960.0,42180.0,41705.0,13869.0
33,2021.03.18,42465.0,315.0,42425.0,42835.0,42425.0,9955.0
34,2021.03.17,42150.0,330.0,42565.0,42565.0,41865.0,21608.0
35,2021.03.16,42480.0,360.0,42125.0,42530.0,42125.0,14952.0
36,2021.03.15,42120.0,220.0,42340.0,42410.0,42055.0,172212.0
37,2021.03.12,42340.0,360.0,42270.0,42530.0,42140.0,280053.0
38,2021.03.11,41980.0,870.0,41420.0,42050.0,41235.0,44031.0
39,2021.03.10,41110.0,220.0,41950.0,41950.0,41000.0,37856.0
40,2021.03.09,41330.0,295.0,41525.0,41555.0,40700.0,36676.0
41,2021.03.08,41625.0,370.0,42250.0,42305.0,41520.0,7362.0
42,2021.03.05,41995.0,215.0,41760.0,42105.0,41390.0,80521.0
43,2021.03.04,42210.0,570.0,42160.0,42560.0,41915.0,32100.0
44,2021.03.03,42780.0,465.0,42110.0,42780.0,42100.0,27335.0
45,2021.03.02,42315.0,485.0,42705.0,43050.0,41970.0,22057.0
46,2021.02.26,41830.0,1190.0,41925.0,42195.0,41450.0,50737.0
47,2021.02.25,43020.0,1500.0,42315.0,43040.0,41985.0,34263.0
48,2021.02.24,41520.0,900.0,42285.0,42750.0,41450.0,56732.0
49,2021.02.23,42420.0,65.0,42210.0,42710.0,41870.0,20836.0
50,2021.02.22,42485.0,415.0,43155.0,43400.0,42435.0,32478.0
51,2021.02.19,42900.0,370.0,42700.0,42920.0,41850.0,27316.0
52,2021.02.18,42530.0,660.0,43170.0,43245.0,42500.0,41349.0
53,2021.02.17,43190.0,475.0,43490.0,43490.0,42890.0,221277.0
54,2021.02.16,43665.0,195.0,43455.0,44015.0,43420.0,37846.0
55,2021.02.15,43470.0,640.0,43390.0,43670.0,43305.0,14948.0
56,2021.02.10,42830.0,310.0,42810.0,42905.0,42240.0,37159.0
57,2021.02.09,42520.0,160.0,43080.0,43190.0,42520.0,13083.0
58,2021.02.08,42680.0,410.0,43110.0,43230.0,42610.0,53570.0
59,2021.02.05,43090.0,540.0,42840.0,43160.0,42535.0,57587.0
60,2021.02.04,42550.0,740.0,43110.0,43110.0,42240.0,105822.0
61,2021.02.03,43290.0,375.0,43390.0,43555.0,42715.0,177623.0
62,2021.02.02,42915.0,655.0,42660.0,43540.0,42500.0,118574.0
63,2021.02.01,42260.0,1005.0,41035.0,42275.0,40835.0,77703.0
64,2021.01.29,41255.0,1025.0,42625.0,42800.0,41050.0,93579.0
65,2021.01.28,42280.0,685.0,42140.0,42775.0,41950.0,92866.0
66,2021.01.27,42965.0,215.0,43600.0,43905.0,42885.0,11620.0
67,2021.01.26,43180.0,1190.0,44405.0,44405.0,42965.0,559610.0
68,2021.01.25,44370.0,1020.0,43375.0,44410.0,43375.0,14595.0
69,2021.01.22,43350.0,255.0,43640.0,44020.0,43350.0,12924.0
