,날짜,종가,전일비,시가,고가,저가,거래량
0,2021.06.22,28750.0,50.0,28750.0,28800.0,28500.0,30252.0
1,2021.06.21,28700.0,100.0,28950.0,28950.0,28400.0,56791.0
2,2021.06.18,28800.0,0.0,28750.0,29050.0,28600.0,46076.0
3,2021.06.17,28800.0,350.0,29000.0,29100.0,28700.0,42772.0
4,2021.06.16,29150.0,0.0,29100.0,29300.0,29050.0,38639.0
5,2021.06.15,29150.0,0.0,29050.0,29400.0,29050.0,26711.0
6,2021.06.14,29150.0,200.0,29350.0,29700.0,29050.0,37583.0
7,2021.06.11,29350.0,50.0,29550.0,29700.0,29300.0,52437.0
8,2021.06.10,29400.0,50.0,30050.0,30100.0,29400.0,130871.0
9,2021.06.09,29350.0,0.0,29350.0,30250.0,29300.0,140738.0
10,2021.06.08,29350.0,300.0,29000.0,29650.0,29000.0,71907.0
11,2021.06.07,29050.0,0.0,29050.0,29300.0,29050.0,43400.0
12,2021.06.04,29050.0,150.0,29050.0,29250.0,28900.0,35218.0
13,2021.06.03,29200.0,100.0,29150.0,29350.0,29000.0,39710.0
14,2021.06.02,29300.0,0.0,29300.0,29300.0,28800.0,45501.0
15,2021.06.01,29300.0,300.0,29100.0,29300.0,28950.0,49535.0
16,2021.05.31,29000.0,150.0,29050.0,29100.0,28850.0,30627.0
17,2021.05.28,29150.0,550.0,28650.0,29250.0,28550.0,67327.0
18,2021.05.27,28600.0,350.0,28900.0,28900.0,28500.0,52149.0
19,2021.05.26,28950.0,1100.0,28050.0,28950.0,28000.0,117517.0
20,2021.05.25,27850.0,100.0,27700.0,28300.0,27650.0,47195.0
21,2021.05.24,27750.0,350.0,28000.0,28100.0,27700.0,81960.0
22,2021.05.21,28100.0,350.0,28450.0,28650.0,27850.0,131128.0
23,2021.05.20,28450.0,450.0,28900.0,28900.0,28350.0,75028.0
24,2021.05.18,28900.0,150.0,28900.0,29250.0,28750.0,46108.0
25,2021.05.17,28750.0,150.0,28700.0,29100.0,28500.0,46330.0
26,2021.05.14,28600.0,200.0,28450.0,28750.0,28300.0,40188.0
27,2021.05.13,28400.0,450.0,28450.0,28950.0,28400.0,60366.0
28,2021.05.12,28850.0,350.0,29050.0,29300.0,28500.0,68510.0
29,2021.05.11,29200.0,100.0,29100.0,29950.0,28500.0,161170.0
30,2021.05.10,29100.0,700.0,28550.0,29200.0,28550.0,83373.0
31,2021.05.07,28400.0,100.0,28100.0,28700.0,28100.0,58356.0
32,2021.05.06,28300.0,100.0,28250.0,28400.0,27850.0,77720.0
33,2021.05.04,28200.0,600.0,29300.0,29450.0,27800.0,164737.0
34,2021.05.03,28800.0,350.0,29100.0,29400.0,28750.0,73008.0
35,2021.04.30,29150.0,200.0,29200.0,29350.0,28800.0,78847.0
36,2021.04.29,29350.0,150.0,29200.0,29550.0,29150.0,50159.0
37,2021.04.28,29200.0,650.0,29900.0,29900.0,29050.0,97806.0
38,2021.04.27,29850.0,250.0,30100.0,30200.0,29650.0,70993.0
39,2021.04.26,30100.0,150.0,30350.0,30400.0,30000.0,45560.0
40,2021.04.23,30250.0,0.0,30200.0,30350.0,29900.0,63175.0
41,2021.04.22,30250.0,0.0,30250.0,30450.0,29950.0,71166.0
42,2021.04.21,30250.0,400.0,31050.0,31200.0,30000.0,176158.0
43,2021.04.20,30650.0,0.0,30500.0,30900.0,30500.0,55075.0
44,2021.04.19,30650.0,450.0,30500.0,30900.0,30250.0,97579.0
45,2021.04.16,30200.0,150.0,30450.0,30450.0,30100.0,43841.0
46,2021.04.15,30350.0,350.0,30900.0,30900.0,30200.0,76980.0
47,2021.04.14,30700.0,500.0,30300.0,30750.0,30250.0,109756.0
48,2021.04.13,30200.0,0.0,30000.0,30350.0,29900.0,67651.0
49,2021.04.12,30200.0,600.0,29700.0,30200.0,29500.0,64689.0
50,2021.04.09,29600.0,300.0,29350.0,29650.0,29300.0,39730.0
51,2021.04.08,29300.0,0.0,29350.0,29600.0,29150.0,53118.0
52,2021.04.07,29300.0,50.0,29250.0,29450.0,29000.0,52162.0
53,2021.04.06,29350.0,150.0,29400.0,29600.0,29250.0,40366.0
54,2021.04.05,29500.0,200.0,29550.0,29700.0,29400.0,37199.0
55,2021.04.02,29700.0,250.0,29950.0,30100.0,29700.0,45506.0
56,2021.04.01,29950.0,300.0,29450.0,30150.0,29450.0,53256.0
57,2021.03.31,29650.0,50.0,29700.0,30200.0,29300.0,77288.0
58,2021.03.30,29700.0,250.0,29800.0,29850.0,29500.0,45889.0
59,2021.03.29,29450.0,100.0,29350.0,29900.0,29150.0,77731.0
60,2021.03.26,29350.0,50.0,29200.0,29550.0,29050.0,53919.0
61,2021.03.25,29400.0,550.0,29700.0,29850.0,29200.0,93235.0
62,2021.03.24,29950.0,250.0,30500.0,30500.0,29900.0,45640.0
63,2021.03.23,30200.0,200.0,30600.0,30750.0,30000.0,43775.0
64,2021.03.22,30400.0,200.0,30600.0,30650.0,30250.0,46108.0
65,2021.03.19,30600.0,200.0,30050.0,30600.0,29900.0,52790.0
66,2021.03.18,30400.0,450.0,31050.0,31100.0,30300.0,100521.0
67,2021.03.17,30850.0,950.0,30100.0,30950.0,29850.0,118668.0
68,2021.03.16,29900.0,400.0,29400.0,29950.0,29400.0,46225.0
69,2021.03.15,29500.0,200.0,29600.0,29650.0,29300.0,27502.0
70,2021.03.12,29700.0,250.0,29450.0,29850.0,29300.0,45108.0
71,2021.03.11,29450.0,400.0,29400.0,29600.0,29050.0,51751.0
72,2021.03.10,29050.0,0.0,29150.0,29650.0,29000.0,39039.0
73,2021.03.09,29050.0,150.0,29650.0,29700.0,28850.0,51922.0
74,2021.03.08,29200.0,0.0,29200.0,30850.0,28900.0,125603.0
75,2021.03.05,29200.0,300.0,29450.0,29450.0,28950.0,33286.0
76,2021.03.04,29500.0,150.0,29200.0,29500.0,28800.0,53180.0
77,2021.03.03,29350.0,50.0,29150.0,29700.0,29000.0,37283.0
78,2021.03.02,29300.0,150.0,29300.0,29700.0,29000.0,53979.0
79,2021.02.26,29150.0,400.0,28750.0,29150.0,28500.0,85353.0
80,2021.02.25,29550.0,750.0,29000.0,29550.0,28850.0,60550.0
81,2021.02.24,28800.0,1000.0,29850.0,29900.0,28700.0,127257.0
82,2021.02.23,29800.0,250.0,30400.0,30400.0,29700.0,57096.0
83,2021.02.22,30050.0,100.0,30150.0,30600.0,30050.0,53579.0
84,2021.02.19,30150.0,350.0,29950.0,30500.0,29800.0,88275.0
85,2021.02.18,30500.0,350.0,30650.0,30750.0,30450.0,50995.0
86,2021.02.17,30850.0,350.0,30950.0,31050.0,30600.0,74049.0
87,2021.02.16,31200.0,50.0,31450.0,31450.0,30850.0,68569.0
88,2021.02.15,31250.0,700.0,30500.0,31350.0,30300.0,112136.0
89,2021.02.10,30550.0,150.0,30700.0,31200.0,30250.0,79872.0
90,2021.02.09,30700.0,150.0,30550.0,31100.0,30550.0,69470.0
