,날짜,종가,전일비,시가,고가,저가,거래량
0,2021.06.22,118500.0,0.0,119000.0,120000.0,118500.0,79496.0
1,2021.06.21,118500.0,1000.0,118500.0,119500.0,118000.0,88625.0
2,2021.06.18,119500.0,1500.0,118000.0,120000.0,118000.0,104902.0
3,2021.06.17,118000.0,500.0,118500.0,119000.0,117500.0,114897.0
4,2021.06.16,118500.0,1500.0,120000.0,120500.0,118000.0,191437.0
5,2021.06.15,120000.0,1000.0,121500.0,122000.0,120000.0,93741.0
6,2021.06.14,121000.0,3500.0,118500.0,121000.0,118000.0,118835.0
7,2021.06.11,117500.0,1000.0,118500.0,119000.0,117500.0,89936.0
8,2021.06.10,118500.0,1000.0,118000.0,119500.0,117500.0,128085.0
9,2021.06.09,117500.0,1000.0,118500.0,119000.0,117000.0,118705.0
10,2021.06.08,118500.0,1000.0,118500.0,119000.0,118000.0,66990.0
11,2021.06.07,119500.0,500.0,119500.0,119500.0,118000.0,82664.0
12,2021.06.04,119000.0,500.0,118500.0,119500.0,118500.0,45515.0
13,2021.06.03,118500.0,0.0,119000.0,120000.0,118500.0,83735.0
14,2021.06.02,118500.0,2500.0,120000.0,121000.0,118500.0,124484.0
15,2021.06.01,121000.0,1500.0,120000.0,121500.0,120000.0,141133.0
16,2021.05.31,119500.0,1000.0,118500.0,121000.0,118000.0,106349.0
17,2021.05.28,118500.0,2000.0,120500.0,120500.0,118500.0,130831.0
18,2021.05.27,120500.0,1000.0,121000.0,122000.0,120000.0,120482.0
19,2021.05.26,121500.0,2000.0,120500.0,122000.0,119500.0,138564.0
20,2021.05.25,119500.0,1500.0,117500.0,121000.0,117500.0,222126.0
21,2021.05.24,118000.0,0.0,117000.0,118500.0,116500.0,63260.0
22,2021.05.21,118000.0,500.0,118000.0,119000.0,117000.0,76791.0
23,2021.05.20,118500.0,1000.0,118000.0,118500.0,117000.0,141661.0
24,2021.05.18,119500.0,0.0,120500.0,121000.0,119000.0,93536.0
25,2021.05.17,119500.0,1500.0,121000.0,122500.0,119500.0,60280.0
26,2021.05.14,121000.0,1000.0,122000.0,123000.0,121000.0,102238.0
27,2021.05.13,122000.0,1000.0,120000.0,122500.0,118500.0,127417.0
28,2021.05.12,121000.0,2500.0,123500.0,123500.0,120000.0,125784.0
29,2021.05.11,123500.0,1000.0,122500.0,123500.0,120000.0,161119.0
30,2021.05.10,122500.0,2000.0,122500.0,123500.0,121500.0,249097.0
31,2021.05.07,120500.0,1500.0,120500.0,121000.0,118500.0,154893.0
32,2021.05.06,119000.0,4500.0,115500.0,119000.0,112500.0,177682.0
33,2021.05.04,114500.0,0.0,114500.0,116000.0,113500.0,86995.0
34,2021.05.03,114500.0,2500.0,117000.0,117500.0,114500.0,93662.0
35,2021.04.30,117000.0,500.0,117500.0,118000.0,116500.0,64639.0
36,2021.04.29,117500.0,0.0,118000.0,119500.0,117500.0,60711.0
37,2021.04.28,117500.0,3000.0,120000.0,120500.0,117500.0,107341.0
38,2021.04.27,120500.0,0.0,120500.0,121000.0,119500.0,56991.0
39,2021.04.26,120500.0,1000.0,120000.0,121000.0,119000.0,102811.0
40,2021.04.23,119500.0,1000.0,119500.0,120500.0,118500.0,95967.0
41,2021.04.22,120500.0,0.0,121000.0,121000.0,119500.0,119432.0
42,2021.04.21,120500.0,1000.0,121500.0,122000.0,120500.0,119106.0
43,2021.04.20,121500.0,500.0,121500.0,122500.0,121000.0,133958.0
44,2021.04.19,122000.0,1500.0,121000.0,122500.0,120500.0,196198.0
45,2021.04.16,120500.0,2500.0,123000.0,123500.0,120500.0,259255.0
46,2021.04.15,123000.0,4500.0,127500.0,127500.0,123000.0,286186.0
47,2021.04.14,127500.0,0.0,127500.0,129000.0,127500.0,112639.0
48,2021.04.13,127500.0,0.0,127500.0,128500.0,127000.0,51291.0
49,2021.04.12,127500.0,500.0,128500.0,129000.0,127000.0,61623.0
50,2021.04.09,128000.0,500.0,127500.0,128500.0,127000.0,57584.0
51,2021.04.08,127500.0,3000.0,130000.0,130000.0,127500.0,124182.0
52,2021.04.07,130500.0,500.0,130500.0,131000.0,129500.0,58276.0
53,2021.04.06,130000.0,500.0,131000.0,132000.0,130000.0,69163.0
54,2021.04.05,130500.0,500.0,130000.0,130500.0,128500.0,58303.0
55,2021.04.02,130000.0,0.0,130000.0,131500.0,129000.0,56333.0
56,2021.04.01,130000.0,1000.0,131000.0,132000.0,129000.0,68754.0
57,2021.03.31,131000.0,1000.0,132000.0,133000.0,130500.0,60543.0
58,2021.03.30,132000.0,500.0,132500.0,133000.0,131000.0,65388.0
59,2021.03.29,131500.0,3000.0,129500.0,132500.0,129500.0,131291.0
60,2021.03.26,128500.0,500.0,130000.0,130000.0,128000.0,53645.0
61,2021.03.25,129000.0,0.0,128000.0,129500.0,128000.0,48821.0
62,2021.03.24,129000.0,500.0,130000.0,130500.0,128500.0,47202.0
63,2021.03.23,129500.0,1500.0,128000.0,130000.0,127000.0,106232.0
64,2021.03.22,128000.0,1500.0,129500.0,130500.0,127000.0,113787.0
65,2021.03.19,129500.0,500.0,129500.0,130500.0,128000.0,79204.0
66,2021.03.18,130000.0,2500.0,133500.0,134500.0,130000.0,139262.0
67,2021.03.17,132500.0,3000.0,137000.0,138000.0,131000.0,120290.0
68,2021.03.16,135500.0,500.0,136000.0,138000.0,134500.0,94924.0
69,2021.03.15,135000.0,1000.0,137000.0,137500.0,133500.0,58134.0
70,2021.03.12,136000.0,2500.0,135000.0,138000.0,134000.0,146970.0
71,2021.03.11,133500.0,3500.0,131000.0,135500.0,130000.0,191510.0
72,2021.03.10,130000.0,3000.0,128000.0,131000.0,127500.0,89962.0
73,2021.03.09,127000.0,1000.0,130000.0,130500.0,126000.0,82651.0
74,2021.03.08,128000.0,1000.0,129500.0,130500.0,127000.0,76628.0
75,2021.03.05,129000.0,3000.0,131500.0,132000.0,128500.0,94301.0
76,2021.03.04,132000.0,500.0,128500.0,134000.0,128000.0,96407.0
77,2021.03.03,131500.0,1000.0,131000.0,132500.0,129500.0,100866.0
78,2021.03.02,130500.0,2000.0,129500.0,132500.0,128500.0,134636.0
