,날짜,종가,전일비,시가,고가,저가,거래량
0,2021.06.22,17100.0,100.0,17100.0,17400.0,16950.0,366624.0
1,2021.06.21,17000.0,450.0,17300.0,17350.0,16800.0,748554.0
2,2021.06.18,17450.0,300.0,17650.0,17900.0,17350.0,474474.0
3,2021.06.17,17750.0,100.0,17600.0,17900.0,17500.0,353134.0
4,2021.06.16,17650.0,100.0,17700.0,17900.0,17550.0,302295.0
5,2021.06.15,17750.0,100.0,17800.0,17850.0,17550.0,306156.0
6,2021.06.14,17850.0,200.0,17950.0,18050.0,17600.0,508907.0
7,2021.06.11,18050.0,350.0,18450.0,18500.0,18050.0,505151.0
8,2021.06.10,18400.0,150.0,18650.0,19250.0,18400.0,1089158.0
9,2021.06.09,18550.0,0.0,18600.0,18900.0,18400.0,313618.0
10,2021.06.08,18550.0,150.0,18600.0,19050.0,18400.0,402326.0
11,2021.06.07,18700.0,50.0,18650.0,18750.0,18200.0,396208.0
12,2021.06.04,18650.0,250.0,18650.0,18900.0,18400.0,484793.0
13,2021.06.03,18900.0,150.0,19050.0,19100.0,18700.0,378738.0
14,2021.06.02,19050.0,500.0,18650.0,19150.0,18500.0,563787.0
15,2021.06.01,18550.0,400.0,19100.0,19150.0,18350.0,634622.0
16,2021.05.31,18950.0,450.0,18500.0,19250.0,18450.0,814691.0
17,2021.05.28,18500.0,50.0,18500.0,18500.0,18150.0,461017.0
18,2021.05.27,18450.0,50.0,18600.0,18800.0,18250.0,958004.0
19,2021.05.26,18400.0,700.0,17750.0,18550.0,17550.0,1464308.0
20,2021.05.25,17700.0,700.0,17150.0,17800.0,16950.0,824708.0
21,2021.05.24,17000.0,50.0,16950.0,17300.0,16700.0,608680.0
22,2021.05.21,16950.0,850.0,17800.0,17850.0,16850.0,813051.0
23,2021.05.20,17800.0,150.0,17650.0,17800.0,17400.0,553173.0
24,2021.05.18,17650.0,250.0,17400.0,17750.0,17300.0,653433.0
25,2021.05.17,17400.0,450.0,17150.0,17500.0,16850.0,872187.0
26,2021.05.14,16950.0,300.0,16850.0,17300.0,16700.0,873912.0
27,2021.05.13,16650.0,100.0,16250.0,16950.0,16100.0,638950.0
28,2021.05.12,16550.0,50.0,16700.0,16900.0,16350.0,607111.0
29,2021.05.11,16600.0,100.0,16700.0,16900.0,16500.0,661648.0
30,2021.05.10,16700.0,450.0,16250.0,16850.0,16250.0,914106.0
31,2021.05.07,16250.0,250.0,16050.0,16350.0,15950.0,374636.0
32,2021.05.06,16000.0,200.0,15800.0,16250.0,15600.0,462175.0
33,2021.05.04,15800.0,300.0,16050.0,16250.0,15600.0,579662.0
34,2021.05.03,16100.0,300.0,16500.0,16550.0,15950.0,464026.0
35,2021.04.30,16400.0,450.0,16000.0,16600.0,15850.0,855535.0
36,2021.04.29,15950.0,50.0,16000.0,16150.0,15800.0,403703.0
37,2021.04.28,15900.0,150.0,15750.0,15900.0,15500.0,320792.0
38,2021.04.27,15750.0,100.0,15750.0,15900.0,15650.0,322375.0
39,2021.04.26,15650.0,300.0,15500.0,15750.0,15350.0,251961.0
40,2021.04.23,15350.0,100.0,15400.0,15550.0,15300.0,243747.0
41,2021.04.22,15450.0,100.0,15600.0,15700.0,15400.0,296677.0
42,2021.04.21,15550.0,350.0,15750.0,15800.0,15500.0,268141.0
43,2021.04.20,15900.0,300.0,15600.0,16000.0,15550.0,315850.0
44,2021.04.19,15600.0,50.0,15550.0,15750.0,15400.0,309771.0
45,2021.04.16,15550.0,100.0,15700.0,15700.0,15450.0,409953.0
46,2021.04.15,15650.0,250.0,15850.0,15850.0,15650.0,311089.0
47,2021.04.14,15900.0,50.0,15800.0,15900.0,15750.0,215938.0
48,2021.04.13,15850.0,100.0,16000.0,16050.0,15850.0,247469.0
49,2021.04.12,15950.0,200.0,16150.0,16150.0,15800.0,283155.0
50,2021.04.09,16150.0,100.0,16100.0,16250.0,16000.0,236901.0
51,2021.04.08,16050.0,300.0,16200.0,16250.0,16050.0,314210.0
52,2021.04.07,16350.0,150.0,16400.0,16500.0,16300.0,219875.0
53,2021.04.06,16500.0,200.0,16350.0,16650.0,16250.0,247559.0
54,2021.04.05,16300.0,100.0,16150.0,16300.0,16000.0,143350.0
55,2021.04.02,16200.0,350.0,16500.0,16600.0,16100.0,286522.0
